lambda_sec,lambda_eff,lambda_kin,lambda_div,obj_total,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div
0.0008390644655999822,2.1647065904412777e-6,0.0002998699087014708,0.0002187163162913942,0.009262163189077752,0.0000642633716284196,25.41222427973253,138.09414047596917,1.5226735846097263,0.0044982891898409745
0.0006563891315430024,1.0351756926209486e-6,0.0031204824570401847,0.008061345761786297,0.052882331428385734,0.00012783325265711996,12.384327512984527,260.52014460346066,21.040791860529687,0.0035713902652611544
0.0002508500937206449,4.70175437191739e-6,0.00018260119978668653,0.0002459456676420422,0.005634242906278766,0.00007795645442679055,23.851942691649008,142.7341073584474,2.1079517059263893,0.004116774402859923
0.000034020439741603214,0.000039356971415511135,0.004110441282528638,0.008293895223412581,0.06127549970967245,0.00019520529963309074,12.067714631000985,270.91415388982307,23.064448834933557,0.00357355642172693
0.0008676663496154866,0.00004768126100417897,0.0074785013478077915,0.0033241275569643545,0.12301294681669518,0.00019389093906415158,12.235544163310125,260.9275252350544,21.738604060713282,0.0037043392411584934
0.0003609955163774177,1.8908546252767606e-6,0.0016332933762835322,0.0019137770589424806,0.028436270367445515,0.00012343241931075586,12.612296932172972,254.37034985907013,20.01484170082765,0.003663666828865527
0.00027150659192692205,0.00003537299252942699,0.002634622424858194,0.0022492509893488927,0.047565512296055504,0.0001904780913479221,12.241981834517299,260.65990006099344,21.706293640336842,0.0036953775231956384
0.00007919960293789878,1.7037596733395906e-6,0.002674072758904482,0.00046020215425756635,0.034704445594543325,0.00013697932105614645,12.068614594293855,275.60256924216947,23.027935697110532,0.0038001606870689117
0.00003503346743332183,6.027332918719572e-6,0.009674219000930958,0.001962700694361476,0.11935610526631765,0.00016025776324136385,12.065184343731051,275.4555787013293,23.03787027568954,0.0036953775231956267
0.000015587695890838123,0.00009936170381919498,0.0004820327262129985,0.0002362567560627425,0.02552637514761036,0.00007038946243595004,22.99877031075215,144.06426874390536,3.480001926386722,0.00469539650667841
0.0006385645325524638,2.427625252653652e-6,0.00021169621954236602,0.007506039837802041,0.006779001137347258,0.00006439780293287649,25.413110000458097,138.10020897406395,1.5229627199669924,0.0035942373093335016
0.00008157415422961872,2.0320161961168152e-6,0.0010922812277929133,0.00040140860656672476,0.015759338694882382,0.00013697928555231383,12.068617351745583,275.60258900390824,23.027933629021973,0.0037918883320263363
0.000025393743563481887,7.008106048915645e-6,0.001165466030171311,0.0003238717176686274,0.016718965090331137,0.0001375159179228429,12.068614594293852,275.3799595251932,23.027924667303793,0.003802918138749794
0.00004091789167810858,0.00001735150109322017,0.00022689502663763856,0.002644390549344523,0.007606955496037041,0.00011979392917108782,18.42208035074792,170.93390275683984,8.107955698505842,0.003616296922780319
0.00014402541585949323,0.00007341783352419347,0.0016835221625601717,0.0020554051300085583,0.04262757733317196,0.00018344279551954848,12.643448000502628,249.03537062566727,19.908926465929756,0.00368823728023832
0.000022570727936004276,0.00009154661509973367,0.00010672089701880262,0.0007990939391139377,0.011130999280201434,0.00006407978709550892,79.34585324363205,27.969195360588362,1.5737518106981951,0.003820544482575705
