gene,ica__wt_glc__1,ica__wt_glc__2,ica__wt_glc__3,ica__wt_glc__4,ica__arg_sbt__1,ica__arg_sbt__2,ica__cytd_rib__1,ica__cytd_rib__2,ica__gth__1,ica__gth__2,ica__leu_glcr__1,ica__leu_glcr__2,ica__met_glc__1,ica__met_glc__2,ica__no3_anaero__1,ica__no3_anaero__2,ica__phe_acgam__1,ica__phe_acgam__2,ica__thm_gal__1,ica__thm_gal__2,ica__tyr_glcn__1,ica__tyr_glcn__2,ica__ura_pyr__1,ica__ura_pyr__2,ica__wt_glc__5,ica__wt_glc__6,ica__bw_delpurR_cytd__1,ica__bw_delpurR_cytd__2,ica__ade_glc__1,ica__ade_glc__2
b3349,1404.75444552839,1324.62043266606,1744.22659908847,1529.35228240465,726.970064036758,851.989532376089,946.47937177027,950.526416232392,2116.47698585806,2968.43847479899,910.873690236144,961.126375668474,1337.56699549315,1449.41934487857,1595.29198442846,1582.83046933055,1145.19739760806,1179.17508440807,1023.92140520459,1060.02526388857,1167.29390065072,1218.9842553345,1237.81030057254,1223.28648061112,1319.11477085551,1287.1031437047,1172.3264888873,1175.87261478055,1936.62322729227,1785.9449181667
b3350,22.6312261983946,17.0413445502193,25.2115857095875,24.0325656684784,21.6917148075311,18.8760390239654,25.615360491018,26.0234966299996,36.002174601653,43.9459992244621,18.5688684531289,22.6584048015297,18.5375373403925,17.3496775787671,7.70075366351477,8.91616069181002,18.7120398699802,19.672373059073,23.9929790498281,25.5533401080603,17.5023592726552,16.6059709532275,19.79169533514,17.3329881626689,28.4405917363317,24.7305131282841,18.8887644974811,24.6001520060266,30.459747163005,31.3827459383843
b3351,14.9057827037599,10.7195554428799,22.1971569834412,22.3786390985972,9.83136393912761,8.35365131273361,16.4953405019559,18.3636753742275,26.2752712882239,19.9806291810702,8.8245919653431,8.64809222407138,12.3841048065678,13.888288702215,9.436579284389,8.81924590168166,12.0213977071675,12.7360980960134,23.1494758801076,26.2751858738247,12.9389759000638,8.73034502320417,25.2855969712737,16.7474142382544,14.0848644789452,10.1997674704217,12.9860255920182,9.06655086820053,21.213038202807,19.4479940402064
b3352,119.048223922967,112.487760167029,109.003116509859,102.174819205792,90.9937403509205,89.4364156863295,61.0629079991463,66.9090672282633,112.166423277689,98.4049368475228,104.138063627403,92.6743767525743,112.629548708934,118.711434977872,114.238206851024,109.982783803162,111.620705587231,115.519003505388,107.185540815445,119.607468646524,105.825384565251,109.839745566092,102.522086621395,85.3136257810872,115.014134877027,106.847118195846,93.5733611469862,111.995683280927,89.384190537197,88.7130939745032
b3353,48.82560174582,47.6717134539383,51.0365477189201,53.6069192561755,60.2817348542717,56.980630865836,34.8462054512448,38.7601255533046,106.108218354129,107.283143923186,53.1699457427981,54.3556345778577,54.7021284841626,57.763345753111,76.8565148748088,77.5293082800363,56.5694418147179,58.088547409786,62.8472099088858,61.3973529287984,50.2386637228229,51.5687674009128,48.8955379480832,46.2932785619929,54.9674215566258,52.2801831405804,49.9980431351782,44.3056841254643,59.0667530086173,62.6539412165087
b3354,4.94045614503159,2.58011810659793,6.92571227990646,9.98063369424067,13.3322886589145,1.31949719598861,5.86240652498489,5.8829597677743,46.6908584965457,51.4316195586807,2.8776968520415,5.96075116931862,4.2294608553143,5.61591892249567,9.33214283381078,12.736365509961,2.38285102502144,1.93125560219548,6.77426767859991,2.37159145224781,1.85096156100398,3.34302467830683,4.48446313110946,2.88581476750086,6.674305099682,4.12441506440326,3.97808828053011,2.08305879451219,8.24786660193056,0
b3355,69.4131252294191,65.0065348441924,78.8942792666267,74.5078050500018,90.7697723850323,90.1530173746061,91.641701182759,107.317674039,92.5121079434044,88.1010061785897,84.6789555887758,87.993127352156,58.3286840344837,56.3848576087539,91.4047616762332,101.335261749747,63.9484990928543,67.804588191892,87.575492607388,85.8102234415498,67.0114671530718,74.982009317339,94.2972930496783,85.525256638066,78.6714875890568,72.6626282012263,44.9647291869333,52.6145734549577,64.9286704943405,59.5899041268689
b3356,101.72958958735,99.6141658150801,148.98810604114,129.196489802294,102.126644653261,85.799817670195,126.008048295652,118.657398709624,162.485209808997,197.619030816606,98.238616673141,111.613189656481,82.9641040682834,92.8148176599654,149.457306687085,184.039435940324,89.7384043659551,80.9288061872393,148.833664268747,141.360869813786,97.289457418288,88.7630690446987,114.21021865929,142.300521294008,116.937332370455,100.011985982882,95.924838094556,82.3988281770092,180.261255290141,142.043805403675
b3357,990.682241101307,992.450161918039,1090.11148239184,1499.61382604632,1180.76972901901,1409.5518390019,1287.69516193911,1324.64541003092,932.147885820627,805.058978707173,1979.4151556641,1956.01642209176,1035.85767156117,958.780858313772,1192.40776327984,1176.33928976596,1053.00216353353,1048.11739369625,1267.02312512362,1198.42052289258,1143.70350418208,1173.03255841459,1891.85635861545,2303.85729524921,1187.72452528358,1166.41580606862,879.665751559808,871.007707295238,1286.48506035475,1277.25535902613
b3358,41.7144502930067,37.4325595075579,50.5471662406101,41.7440952991055,32.9505233014998,40.356294943853,31.0581232882596,36.9766514343313,17.1416797775658,17.5023952490568,54.5380997980775,53.3244216351169,39.3597165147595,41.9125317873043,65.5950681865344,76.6865607107208,48.2742513980698,50.6862805861381,57.6971847911171,62.9249490597596,44.256514383194,42.0865198094065,55.682794344218,64.171888587836,47.2234578187259,37.9508914671327,39.3082012130327,38.9880491102139,51.3139609407182,51.3929880530169
b3359,672.753071746006,519.20126268655,518.192901126356,307.459419495248,180.345934150456,213.084759947947,36.5880690921043,29.4201479566818,84.9928157029318,105.725227767108,22.0183842607104,25.3974176936053,554.329337632682,722.015533646472,960.452125258267,1013.29843056814,317.238979755104,345.139503637314,381.509903143409,394.194597236755,282.359995465321,314.76957404745,378.0417098619,365.5837682277,315.818795865204,316.688924298656,629.169494253726,518.275937711527,534.558948341162,487.070572251332
b3360,16.8325275737802,13.8139066769181,24.8099852292578,22.8857795230769,9.91072785264442,12.8446629698006,30.9433610876292,30.2882766411664,52.9254883724856,62.9923552824904,7.28337433348558,9.79977970019738,13.5043316513044,16.6738123760823,31.0887904827443,30.5823053838003,20.1804285924382,16.0425244123377,24.219505682782,24.2406028968692,19.9401522737066,12.4964037532461,20.5174109626867,20.2262415562892,20.7907557087439,17.6656362050547,22.0731093087821,17.0331533285775,31.5803269891029,25.5176039795983
b3361,15.9705970582354,16.9160061293507,21.946710767783,37.5650782531575,24.2806581536523,27.1545532220834,196.686111483948,224.99399111852,288.734344963186,265.67326659451,13.1020965945598,12.7855700210182,15.0972145762543,16.8756504045193,66.0940947574899,56.8286507439487,18.6604062058798,13.8342702629676,63.4807202994627,64.1389840603775,9.6634085911135,14.6118959449173,31.034860741784,34.6871112782388,19.0431332038388,20.6562178308276,15.9386980776206,10.6222203428767,13.5188541985286,24.665608923988
b3362,0.8039203786294,0,0,0,0,0.85884432874998,6.78358677447298,5.95644841707588,16.2082664603393,24.3463287851743,0,0.862173081689741,0,0.91383296076113,0,2.76331401596788,0,0.838020182412242,0.801688482674545,1.54363940678852,0.803178586628946,0,1.45944066397054,2.50445463057274,0,0,0,0,0,1.42183888052002
b3363,201.190178379989,214.343086956659,166.699722751198,174.690069421843,97.5533316505941,160.569475853317,142.304641547252,136.540239286903,64.4236235701466,58.7789937813494,169.578564495303,172.10717081215,178.963667689675,209.056006230708,107.700804442857,103.732593656913,245.446109502426,257.590468474018,220.930820458868,227.924812653747,177.593419923971,187.325863681291,178.323817016679,230.42946023889,202.942285144802,198.388675833056,163.905553718706,182.830142974781,217.06928826916,250.3377716779
b3364,50.7618296220279,51.8204617183151,49.4576647004647,61.0443191668031,10.5937035835838,5.76652620732129,4.11860625593002,7.41517047840059,199.708997457752,171.119910890082,21.5401569102515,22.0469973746377,50.6534246813973,50.2608128418621,167.377288958815,162.838147369536,48.6339289933581,51.7178169717269,5.95540015701091,8.15923686445359,49.3381131786353,51.8493802177293,34.1926098415954,9.66003928935199,52.3375347771626,75.1668544281778,184.949159280774,232.42921460322,65.9550448472216,55.4517163402808
b3365,4.37749650571561,13.2706271180224,4.25067291992687,5.46418452415534,257.373415250479,205.312726762863,5.91231568335084,8.53228218666065,10.7630531701271,10.6702927807401,2.79854605453938,2.57635610461709,10.7489794939776,7.4033037269049,1670.51264434058,1463.84795600898,4.99509242376793,5.39790367398188,8.25156377354016,8.20039480541483,14.7737521319689,47.4512469466232,3.1012397291759,4.2408437054826,90.7740460446599,49.2904063590669,28.026374408607,14.5855040150126,5.34733984015144,6.60917640728953
b3366,0,2.16320877839765,1.39358844656654,0.743814164204928,4.8776665825297,0.885028607065528,1.31070064582995,0.43843196101299,2.0878026156992,5.64493385400154,0.482540630677691,0,0.567366700103138,0.470846860879972,282.36686921273,243.466499230048,0.799126868147433,2.15892394554373,0.826130204707305,1.98837697978094,2.06916434665079,6.72681795025156,2.25590370924714,0,21.6372289308796,13.8318797891573,7.3376323467095,1.397173581685,1.84403521587878,0
b3367,5.71698823713433,7.37632775524903,4.14857022707268,4.52916545530723,9.73521077816778,4.13159394288511,5.67537705389076,5.3393199212473,5.36765094927285,3.81917967019906,3.72177377522694,3.24595360705469,7.83078395983934,2.67590196183271,99.6609203071707,85.5396165437977,6.00136365831513,6.48532203047493,5.36575657710883,7.42589897795417,6.55167087187052,14.0175341709202,3.35779727019954,3.40488046000514,71.4789440543501,83.9430764036035,11.3729999109215,6.80603368503982,10.8542468895043,5.94779135663078
b3368,55.827154438857,57.5882361392658,62.1651934244404,66.7149914495021,52.6504199402952,57.1078386423868,39.708033529231,43.2985838908188,87.9863289001572,73.3134358800104,57.0935055445034,53.4083304770948,45.8811913584495,48.7461762472624,134.051047283895,131.099655649199,57.9509369285214,62.3151807641743,72.4230799093954,79.8752001117063,53.3076929569146,55.8418842264373,65.8319187646869,66.181352001353,92.7283455182485,105.420049046147,69.2187360812239,56.6591992107315,81.8188366911512,83.3590528548076
b3369,0,0,3.60628805107555,1.44361565597169,0,0,0,0,4.05206661508483,1.21731643925872,0,0,0,0,2.69963369288412,0,0,0.838020182412242,0.801688482674545,0,0.803178586628946,0,1.45944066397054,0,0,0,0,0,0,0
b3370,0.50732839428069,0.6358767551735,0.227581284776613,0.182203917744,2.68836291105819,1.08397827900483,4.28090427515285,5.58468672668973,1.02285176691462,0.614567522732556,0.236405267904829,0.326453885299999,0.694907683472103,0.115338140678589,0.34073046609217,0.174383894211565,0.195753258216847,0.317308612758033,2.12486364825389,1.8508686091105,0.101372054623071,0.439411757566843,0.18420124885065,1.26438486203672,0.913833160275105,0.508236359691216,0.817008422065556,0.684500276015954,0.451712883351935,0.358910785373986
b3371,5.04177409331837,3.18735293442029,4.31504339314484,6.43283031074106,8.46287854325629,6.52017169111557,22.3911360329284,26.9635656022989,9.80832270500352,11.2506667784614,3.70953109833475,3.27272145364065,4.54336615316966,4.97699845914533,6.23763019273811,6.84082131882673,3.71156971182538,2.76612130522791,10.320173416617,8.40710641763629,5.03712195637802,5.31488689090188,5.29902381703364,7.2333247753114,5.01876457690931,4.43052399496444,3.63233646708559,4.92285379171826,5.31600777077556,6.80510972014514
b3374,3.79793642661259,5.04876986551564,8.90574438026091,8.06003455189279,7.28447792037261,9.03696300683428,10.5611050767764,11.329037305159,10.7317122169104,19.86685177362,7.03883918701384,6.10970683174547,4.01986876718563,4.31719307256656,12.7537967854424,10.0876761980632,8.32635364524645,7.01828592411574,10.6735602559897,13.4249554253672,5.00175127454697,5.79400973470206,6.26799166991158,8.60488604964254,3.10958729760703,4.61179829310657,7.22829255547402,11.063768438451,8.83824756581293,12.5183247816051
b3375,49.1181093545944,44.7208738667485,51.7585973660676,66.9006551401125,35.2860027261858,38.2168151034626,57.8687150078848,57.2868478826468,71.3137926650287,48.2741531464834,53.5495021307587,63.2126954381583,48.2377800142258,49.7234840477447,79.0480736021444,79.0013758780667,59.1811772312623,54.0997476558626,55.2661947039938,60.3251331884863,58.1466232988426,51.3722100633672,60.2312953966885,70.4459011911988,60.7637963145219,56.9428109846672,52.2361523875884,56.8933657109604,76.7400412348792,74.086922513754
b3376,3.6246676869022,2.87207259336108,5.32649076909089,4.71333207271715,4.66078168388916,4.40641657906038,7.77819040113502,7.67316432963304,7.97987482430996,8.89525710858508,3.20332400273249,2.01067963393146,3.25283281972654,2.41531011616074,6.92541725170871,5.37028597859443,3.13475341838147,4.29957548970844,4.98566158498613,8.99982956809773,4.24568919850039,2.70640452337628,5.44571419785142,4.86721288600267,2.70165063832574,5.63455047896858,4.22694752899013,6.32391354359726,8.34650714086809,7.73705333788034
b3377,2.28864928617466,2.4991189929911,4.08330662750993,2.98892552354323,7.14594338532937,2.22273647103747,5.70579637960074,7.92803154003274,4.71913730592958,3.46553026122811,3.51449194410888,4.46270293432056,2.84986642624547,3.31107011510082,1.74670020711109,3.03943383149913,3.9136412317542,3.6870321348704,5.08329427643791,4.99377985733651,3.53373978466304,2.8157175697837,4.15482418732194,3.56491666021035,3.93508034207897,4.516013431927,4.35579344652224,3.50898112398684,4.86283099807545,6.8076252066552
b3378,0.765422783033063,0.799473216128936,1.28759721260233,2.06172714810605,4.13113169712844,1.6354331443239,2.42202710891394,3.24069145267066,2.57201599229798,2.89755603147497,0.445840357358543,1.23132888004704,2.62107433287083,1.30510791860815,1.92776659477781,0,1.10752230740433,0.79788963846574,1.52659553320561,0.734859323231717,1.91179128366608,1.6573868827662,0.694775978059213,2.98065375047037,1.37872969195309,0.638993883217407,0.616323536420157,0,0,2.70750164290573
b3379,1.2351140362579,1.61257381662371,0.692571227990646,1.38619912420009,2.57555576365394,1.31949719598861,2.44266938541037,3.9219731785162,9.59756535762328,7.24718275599592,0.89928026626297,1.65576421369962,0.634419128297145,1.22848226429593,0.777678569484232,2.12272758499351,0.595712756255359,1.12656576794737,1.69356691964998,2.81626484954428,1.69671476425365,1.83866357306876,3.92390523972078,1.44290738375043,2.22476836656067,1.80443159067643,1.49178310519879,0.520764698628047,0.687322216827547,1.36528847049934
b3380,1.32764700965833,0.924472285751701,1.24076278630246,3.17877584181389,3.58278115426856,0.709176017388013,1.63375064214201,4.450012998425,2.41650118168875,2.84800499184877,0.644435369960435,0.830578791236941,0.454632600082644,1.50916387982375,1.85764696293736,1.71131946998662,2.34792324126705,1.61462194754671,1.87561157225079,2.76170665856219,1.10535163795026,0.479130572786647,1.80766225561823,2.06801058257391,2.59073189265615,1.10835258245365,2.31623218288194,2.23911857390561,2.21644623667515,0.978382617295943
b3381,1.98254356034529,0.730848905731602,0.261571965936381,2.09417206746108,5.60757205396405,1.1212894626856,1.96811358778701,4.93753418754543,3.13498944983959,1.58930326533262,0.815141597573988,0.750423609299054,1.11817505874404,0.92795226830937,0.783241363257366,1.20257528420233,1.68742669153879,2.30977064869159,1.395557290012,2.35123444407401,0.699075611022963,0.757560957144209,1.27027711009968,0.726614304835695,1.2603837956481,0.389429748570265,0.939033714288223,0.786734652004603,2.59589506784653,0.825032689469128
b3382,3.35923872498714,4.28838311673557,7.53456610671142,5.36200100789487,11.3544216600646,8.77248135794622,12.5980897240212,15.4077517727422,2.50842219029061,5.65182632512975,4.34816832039238,5.20383038591308,4.60128158984742,5.09135506709772,3.76020407223145,7.69780333019624,7.56096959862572,3.1126463918169,10.4219502747691,8.95862155725479,2.98323475033609,4.04101884190936,1.35519490225835,3.48834752115488,1.34464022154765,3.73916750344252,3.00542383831258,1.25899157910077,1.66165810661605,5.94125532217295
b3383,17.6756121175606,16.5844416333693,16.9668497088778,14.2563014669663,22.7839552605485,29.2849818690745,31.1254071778568,29.4904708682254,8.05350101226709,10.4337574407908,8.201594666513,11.0846750888468,10.6692463472537,14.9840394624471,9.05433924338863,6.69349602324303,14.4494825111554,15.3024148413578,25.5435451607626,31.2072149752785,10.1765472078719,11.1901024513115,17.9477410870202,18.8993822700718,11.0625196617294,12.7552196864952,17.3685001002196,13.6420829541372,22.6732973842119,20.3995472460938
b3384,298.600481867081,254.04930322968,369.403448822287,340.977425922523,170.430648264056,194.05527847566,156.266091312111,160.387650660195,319.028415068511,372.598055013584,178.096825057757,214.215729564048,223.093549529223,296.594207109538,302.042316768269,335.627285953347,301.847535162631,332.664856645906,347.736762348806,371.474675037723,228.29752533735,238.770386864515,325.5916372726,262.324195929816,310.649316551468,332.597586580233,272.732354580677,239.158340721827,402.22697364882,351.120708834581
b3385,214.87733930792,204.083947339651,261.828375297727,197.102923891525,169.109556147284,160.614060001192,136.515220950233,140.967413148861,250.192009592894,276.377281944279,130.575494661383,131.13652572501,167.241786347244,176.993813146155,220.014817745662,220.903321969916,181.237767764953,197.34382903487,236.921098548928,239.078261992061,172.707702845608,179.414856024709,206.078782702629,187.679216546065,189.339497301505,218.18698376886,147.11075147934,135.672908326781,183.84060557461,159.983065827354
b3386,206.094875269543,216.726121074835,247.958859388109,243.252427167437,209.311041390322,218.251443418969,180.026052770195,189.128829320396,249.781958103268,281.169619737589,208.156231057465,229.826900755172,184.177759307707,213.119574131675,248.612805325543,255.508874111221,232.389388625802,215.462517503655,279.949854287943,276.051149379096,219.698324113668,237.861867832636,251.730945864856,236.248635556428,238.236977809464,242.544762182065,187.538447510705,171.430523471784,192.409730448572,209.148520688452
b3387,98.8975558865214,108.377276076667,114.365162922847,140.035886704395,70.9570494257264,84.8698077133482,63.4433334088129,66.2398493077955,127.752924414574,120.048028468711,102.934323556019,113.192625625804,103.707591473745,105.231464057862,146.181298645771,150.186776270006,131.525983487311,135.879272440866,103.95833215608,101.486001763254,109.496819153744,110.407578755155,114.492945930891,91.4185712345936,134.335655546503,119.376715259071,115.402537111798,126.872697937831,131.723088332344,149.10644489272
b3388,501.573289335942,505.596979436944,557.412296416322,524.878701922274,422.637690949907,413.008769070502,377.283688385889,363.980223037243,599.376576186505,584.27597622874,376.513566386673,354.539226727209,462.206515644891,441.850297987892,498.567637765616,541.147206935262,519.343120919269,548.248678871705,481.036119475736,499.774231309288,471.180851613544,485.818313033199,468.779593146412,424.074363685905,528.969770633182,540.689040081127,505.708295506675,482.823270585146,545.908872526848,548.11668061612
b3389,573.240220002301,553.956091648239,534.537910719239,521.739915502599,337.588226592698,333.699630317632,265.308256965575,267.29386622756,855.894363070012,925.391672279676,297.670018410715,317.882424234529,452.094443279247,479.465518282062,457.493795273831,476.854198588541,446.434790894269,476.199202461841,465.746440214933,490.636580258607,416.302198671556,457.877835113563,469.078957700409,437.425977877515,517.064743395242,548.376929549214,495.801186155977,416.649980164722,575.988629118307,595.656571305414
b3390,548.645684327791,566.540656523338,573.629071780092,640.01582202456,353.573314912322,362.167920619817,247.424193807839,243.067349827224,535.094894994192,457.082538640054,426.702468213803,468.046235857268,530.178687713968,566.960839594209,521.22803293156,582.187466140475,570.836338288596,589.519157498729,514.222613461599,488.828983847637,489.484366406483,492.747775145922,472.540656128953,493.660091521498,592.860358025927,562.552865428694,550.124732101989,535.381956325676,811.276770347956,773.249268202042
b3391,2.84873076104644,5.37871395609326,4.30064391574837,4.13176771213189,6.23607050175034,3.86272163019245,2.42691022808514,5.10278230753183,9.75654856755775,7.13406335813958,4.21211273101236,3.52517542271531,2.5513199353025,2.74002495815313,5.51900920279132,6.59072677598791,3.80487502382455,2.74113698376133,5.90016862329669,8.83609073337492,4.37861874646103,3.08420986450243,2.78470694431797,4.60799454810621,4.14452816673801,5.12225741869438,2.64671196083656,4.06532442154798,3.90221645682736,4.2632233530431
b3392,2.677094462825,2.09714033294906,2.62699431306797,0.600913906057183,4.26895942280514,1.42999696116992,0.352963720716113,3.8962130919578,2.81116279946361,2.02686185452929,1.94917890224486,1.43553941680361,0.916730431693739,2.28233158180243,3.37121744406958,0.575123237313512,1.2912000628195,1.39532424460757,0,2.24892292885568,2.34029622655676,1.44919296399508,1.82250348924399,0.521247330747281,0,0,0.538903584800876,0,1.48976244041439,0.591849189181979
b3393,0.92214396372196,2.24738794352987,1.72359355382287,1.10394138397835,3.01635490020691,0.656763310220573,0.972646633104582,1.95211334677277,1.54931958812067,1.39633356267911,0.716168899829334,1.31861765434902,2.94722611637286,0.69881344058204,2.58053220643335,0.528280620699742,0.593017223421625,1.28167792604225,1.22611179703166,2.65596780285671,1.22839077955015,1.99673872188462,2.2320857213667,2.39396398510629,0.553675385343152,2.56609534549977,0.495010985133837,1.03681659455358,3.42106080773892,1.08728855569178
b3394,2.00905795176885,1.31152029448139,1.12654839303469,0.450963116190788,1.97150294401693,1.60973779917279,0.529771795233796,1.86070200089801,0.843868463277063,2.281624527557,1.1702279250446,0.269329483928958,1.37594290302277,1.42733614019067,3.79495642040364,0.863216393158173,1.21124589996469,2.35606043890761,1.75304524030312,2.8932538973818,1.00360207867129,0.815673304134015,0.911813205955714,1.56470548083842,0.904711720227997,1.67721130160576,1.21328015949624,1.69416981439069,3.91303591095905,1.77664155865348
b3395,4.69691253224834,2.36207995674458,5.65762411597992,5.93527512333561,5.80406932654409,4.08858286080976,5.13763326133261,6.99694745462984,16.0750999518624,20.5463064050043,2.63451120257321,4.29099458198211,2.85935381767727,2.37292348837845,10.5150905169699,5.08258717533657,4.69857948595777,5.98417228849305,8.15340796143907,9.51976850550179,3.99738177493817,5.27350371789247,4.10549441580444,7.04518159202087,4.07351954440685,5.51858353687761,6.16323536420157,2.9338856260735,5.80835676192293,6.76875410726433
b3396,54.366295989081,49.5061424486419,62.5808880171031,55.8821698620366,26.6750176378439,34.4391867989821,12.2879468534661,13.6260670858916,38.6998275505172,43.7390280663487,41.4584399651007,39.7642732229756,52.3896725210349,58.3525639803167,52.4298671173029,51.9295299570847,61.5771995502799,69.2045860269893,53.8970709589468,61.2862317338902,47.7790625861873,45.9593901741228,50.5072756328754,53.4451991005445,50.9762900591739,53.7352824072117,46.3461303003811,45.7555201143828,96.5049909766477,82.7940009048307
b3397,179.860734390296,167.156762030659,181.645905704308,260.901420927738,65.2380672811653,98.6570679278313,182.826414640395,182.955628997805,140.534130041797,120.434183877622,251.491247131705,275.5993017906,192.056656632777,182.742201592775,120.959921744689,111.764251316651,205.913096139086,234.110332133282,213.835424587833,193.799532819361,200.948994143635,193.681287412225,211.974667398439,236.102781156031,238.192727074654,240.566416034055,191.542827172855,203.042634810281,387.982384459735,316.397100352018
b3398,57.0915135711535,56.2446429554818,70.3719777472573,68.4991237789096,53.2168564625835,61.0599334166182,104.342484356722,95.4891270370603,70.0714885688293,62.1896607111048,68.5826395294683,70.2285766634222,57.6489170770215,50.9492878380369,47.5025624411208,47.2026274398182,67.2149086515172,61.8989862952937,72.212362058262,77.3347451333125,72.0925131465753,75.9900640025422,63.2483475768083,66.2508528280731,73.7494576916975,78.8695468445669,65.525834101385,71.1963567389659,103.448908666548,106.371113329087
b3399,60.0228552545629,56.7625983451544,75.5006007349803,62.9955088561857,29.848407445331,37.4776591636763,72.7210626979883,74.2638304349883,189.76775456606,248.714100552426,55.9862365169567,50.4538540102856,55.8288832901487,60.1615792033025,69.4571426834872,68.6559802489691,70.2229753567885,52.8453025476376,68.7537615141483,74.3688603160098,58.1441358018862,57.3004409039935,49.6972220126683,49.9059310041442,60.9984998413723,62.2971350026284,57.1479100001526,60.875061487386,65.9008644910472,73.8804459498866
b3400,52.9290804123422,53.8751708859096,74.4814814419717,76.2787885316656,27.4585597689803,29.1730025217332,66.1399710511116,51.3846609989219,122.346269410303,119.964571675335,26.3134315130842,27.4782904744988,54.951506298823,65.147446557487,55.4731181408769,63.1550961391369,62.1137717564521,49.9027502171935,63.8764694260041,61.8202685009014,51.8697913042306,46.3543967800957,55.0821153821138,37.2840584519135,69.2272836641954,52.911230478821,62.435256512042,35.2517642148216,65.2870830276886,56.6442263691041
b3401,157.785818131946,156.258402830837,198.075371205325,187.136881767013,99.0831452605693,84.7776948422679,164.473071950965,132.203179225817,374.305048947308,411.219176380543,72.3021334075428,78.1520708866219,161.988350758538,172.163014467758,142.833630595271,150.182976638291,170.969561045288,162.225470584421,155.192314091561,169.717013301484,140.518831839552,132.04947479312,131.170546584952,93.0675262519027,186.046254653636,180.185383126118,196.91536988624,211.951232341615,201.385409530471,212.985001397897
b3402,17.0024968143034,17.6766492529087,14.8304939667058,20.9198811049618,19.0792311631048,16.9027132116501,32.380229164652,31.410627213802,11.5058971497861,10.1313734935988,21.7327801079728,16.3772923848667,17.1432839766969,16.4638179303755,22.9969375356171,23.4041170002471,16.7807382439951,18.6262852015532,25.9039204396057,21.7647790287401,17.3013788243709,17.9818314677872,22.2924065266044,30.5301145159708,24.6709539605858,24.7082571065642,16.3525703072776,18.320296929719,31.3635560818874,30.6280240890698
b3403,258.423274864576,265.899918048499,175.164227946353,176.518459904298,1788.77609352887,1692.66952797482,3021.54593119028,2862.12271723318,50.0386978304523,42.0573834814828,1154.20628696429,1063.73470785147,685.25599769107,636.39012272591,131.477480318713,135.010179959347,302.060114695836,313.773539506128,1565.00600225192,1563.56366628691,540.692010342702,548.428962311888,1294.28122794478,2173.2104337181,191.228704610963,193.877984000336,119.367144033394,130.93512422648,117.318792182633,122.364819863374
b3404,56.1913032743622,56.8045205005054,68.3057324858721,58.380073012102,49.3314373568403,54.4560585759551,184.156344802578,179.279167845123,73.6723967808616,79.6164509564216,45.5883290075999,44.2287149786468,60.0620925598104,54.9771088018317,93.6737002652006,92.2618304112761,61.1727486187187,66.5241959279153,80.9509978136975,87.6648095901056,54.4352210924509,55.0784302242754,54.4660237748118,60.4870185389028,63.9826293898614,61.4854638663071,50.0933568560106,51.7841647143872,77.0572470564414,69.7446624279898
b3405,127.759784776857,122.815053284939,200.547879306362,167.159079964567,184.174195621066,178.360883108252,688.491718995297,692.102247914763,393.846637489124,426.290372375418,123.808816019872,118.222942747928,146.605666707372,134.08882697748,182.242123578441,187.188654443672,148.506811108652,136.125394873196,218.54294896565,221.436250437341,153.810370307377,154.845564711144,165.228520219033,171.120944096006,146.631057945857,158.569744223659,122.294489234327,120.765405839958,164.423489540104,171.30299056207
b3406,19.0434946594575,26.7187962921752,28.6880968916627,43.8943722675578,28.4496536236251,25.5065985165998,36.2755141085769,38.8094835447314,32.9505919096961,24.101846822478,33.7738061505289,31.7019959911692,20.6341060974748,21.9702267470019,43.4285215092729,47.8723919795607,24.1276128893384,25.7770099205171,23.2422573073302,29.1983591976535,31.2365898021592,34.7730516747732,39.7315928038673,39.8459779613089,39.9341267470513,46.0329589301076,27.9215192074864,33.555549618711,42.3896630796571,58.8159418086242
b3407,181.598449885443,180.391684151142,188.440193871618,147.558897732328,108.988446677911,106.593561687138,46.0199052413316,47.4193514165268,46.2821711140963,47.0257253304511,88.1643069133852,88.2523038671682,160.300754001417,166.404536906019,137.087468652603,142.834071808151,168.292059156325,172.169677217967,132.744151842388,150.539396294103,153.675758243206,152.855234279397,128.047541750534,96.8398108089756,180.461947185117,185.438885665777,177.258681841443,186.820692745876,135.783862137967,138.712838421598
b3408,17.2053003304048,13.0132594459415,39.9211362859237,35.1573996216338,207.261780025047,141.341773875985,7.50934169139258,6.9076965735147,78.7469306812192,101.515685766479,12.4406981813148,10.816695474649,17.0655975122725,12.1392133914208,274.938240111107,292.639781040371,6.29530510977279,8.65832205933346,7.6913082813798,7.40475060417985,15.4112083390724,2.56931154315285,32.3116339141075,43.4342426433171,14.9613243864778,12.8775404849272,18.1532849482706,6.00357556496962,6.60309553284106,10.4930467601696
b3409,85.5062588510526,104.276533981036,141.477723000724,128.234458456351,277.89471238254,261.547860036553,51.3251490090991,52.7431950481472,64.9522613724367,65.269227059402,85.0983147873401,82.0426534884549,70.9777451500528,64.9529494834922,947.140856127761,950.786407623717,112.269928837106,103.094519892203,107.373454983232,106.012077658809,94.6595925300357,108.974257744342,141.425643127456,168.626989470756,138.217206483872,91.791760150516,131.295750524427,113.631171089361,78.6322653224661,87.8204323787745
