"genes_rank_std"	"std_rank_std"	"ll_rank_std"	"genes_rank_ll"	"std_rank_ll"	"ll_rank_ll"
"moaB"	0.7965591916725484	-3118.826895983866	"yfhM"	0.49896989923812135	-3118.8268959838706
"ykgG"	0.7969290758905545	-3118.826895983868	"pheS"	0.8574824061864457	-3118.8268959838706
"kdpA"	0.7970363290013476	-3118.8268959838724	"purD"	0.9697015744419932	-3118.8268959838706
"murG"	0.797173946534503	-3118.826895983871	"ubiA"	0.612906107672631	-3118.8268959838706
"yeaJ"	0.797231313914371	-3118.826895983873	"yqjF"	0.7218036488640195	-3118.8268959838706
"csgB"	0.7973662511852255	-3118.8268959838742	"gss"	0.5479775210156639	-3118.8268959838706
"rhsD"	0.797427595603945	-3118.8268959838724	"ygjR"	0.8276235768021372	-3118.8268959838706
"mltB"	0.7975211778630367	-3118.8268959838642	"ppsA"	1.0440783929808986	-3118.8268959838706
"ydcF"	0.7976883129381047	-3118.8268959838733	"lafU"	0.38890870859490306	-3118.8268959838706
"ybhN"	0.7976974212217917	-3118.8268959838733	"artQ"	1.2829033151516969	-3118.8268959838706
"glcF"	0.7978605097872008	-3118.8268959838692	"ygaP"	0.4250647720390786	-3118.8268959838706
"yniB"	0.7979395436038103	-3118.826895983869	"bfr"	1.4989452839566118	-3118.8268959838706
"ynfB"	0.7982534985060321	-3118.8268959838692	"aer"	0.7570438999658214	-3118.8268959838706
"intS"	0.7984220280046879	-3118.826895983873	"yhhX"	0.5760934867163919	-3118.8268959838706
"yffB"	0.798754728703836	-3118.826895983871	"yicC"	0.5044178575342104	-3118.8268959838706
"pgaA"	0.799025846954916	-3118.826895983873	"ygiF"	0.3966505115310437	-3118.8268959838706
"metG"	0.7991108601868094	-3118.8268959838706	"psiF"	1.0380384052531517	-3118.8268959838706
"ygcU"	0.799216078961489	-3118.826895983866	"cof"	0.41757014188032815	-3118.8268959838706
"murQ"	0.7996880282002203	-3118.8268959838724	"argG"	1.0615530631078374	-3118.8268959838706
"gpt"	0.7998334669180915	-3118.826895983869	"sgbU"	0.6716793198126664	-3118.8268959838706
"speG"	0.8002754765074563	-3118.826895983874	"ybdF"	0.9528365276066161	-3118.8268959838706
"yeiG"	0.8004628471900416	-3118.826895983865	"ysaA"	0.9474449462176121	-3118.8268959838706
"tus"	0.8004803933626482	-3118.826895983875	"garK"	1.1465968320190376	-3118.8268959838706
"yggE"	0.8006598302949969	-3118.8268959838733	"ydcM"	0.45805294268828634	-3118.8268959838706
"exuT"	0.8007000091293666	-3118.8268959838715	"yeeL_2"	0.9166191103780726	-3118.8268959838706
"pgi"	0.8009009952594579	-3118.826895983872	"citE"	1.4986189739883917	-3118.8268959838706
"ygcR"	0.800963606240503	-3118.8268959838697	"pncA"	0.565862184456777	-3118.8268959838706
"prc"	0.8009772113038559	-3118.8268959838724	"mtfA"	1.0338423047569067	-3118.8268959838706
"puuD"	0.8016642567594655	-3118.8268959838774	"ybcK"	1.8699205578176672	-3118.8268959838706
"yjgB"	0.8017344907236387	-3118.8268959838674	"yhhJ"	0.48344004065137614	-3118.8268959838706
"ypjA"	0.8017803729369096	-3118.8268959838724	"renD"	1.446484689709414	-3118.8268959838706
"yghG"	0.8017995940731201	-3118.8268959838674	"yffO"	0.9589711088054437	-3118.8268959838706
"ydfG"	0.8018172161388283	-3118.8268959838633	"sfmF"	0.7051856361534604	-3118.8268959838706
"ispE"	0.8023139770989081	-3118.826895983867	"nudC"	0.6681924705660534	-3118.8268959838706
"mprA"	0.8023216508693397	-3118.826895983867	"hycH"	0.515585599017864	-3118.8268959838706
"rhaR"	0.8023896551388874	-3118.826895983874	"frwD"	0.5565373213501756	-3118.8268959838706
"ypjM_1"	0.8026782829240916	-3118.8268959838606	"yghE"	0.940222203123028	-3118.8268959838706
"waaQ"	0.8027763088550792	-3118.82689598387	"mntH"	1.0279149578500621	-3118.8268959838706
"sstT"	0.8028151146784898	-3118.8268959838733	"yfbO"	1.356149008699791	-3118.8268959838706
"insH-5"	0.8028282620595296	-3118.82689598387	"flgI"	1.5968889750111563	-3118.8268959838706
"lpxC"	0.8029416420183436	-3118.8268959838724	"yfaW"	0.5498909217033768	-3118.8268959838706
"hypA"	0.803376301509992	-3118.8268959838592	"nagC"	0.7698215113968209	-3118.8268959838706
"ygiV"	0.8035575018419698	-3118.8268959838706	"yidL"	0.5399001593043473	-3118.8268959838706
"cdh"	0.8037183275177129	-3118.826895983871	"rffE"	0.665646392703291	-3118.8268959838706
"putA"	0.8037680504733797	-3118.826895983866	"ytfG"	0.5619064280412175	-3118.8268959838706
"abgT"	0.8042513612618453	-3118.8268959838806	"ydjF"	0.930100648934493	-3118.8268959838706
"yjdC"	0.8044821583944287	-3118.8268959838733	"yiaN"	1.766927072649585	-3118.8268959838706
"ratA"	0.804484459764634	-3118.8268959838647	"ycfH"	0.9676768850539623	-3118.8268959838706
"ybhC"	0.8045523377851858	-3118.8268959838665	"ycfL"	1.1319072373412338	-3118.8268959838706
"infB"	0.8045691298932559	-3118.8268959838724	"idnK"	1.047562214494498	-3118.8268959838706
"yceA"	0.8048118321657203	-3118.826895983869	"yggC"	0.9049380107776951	-3118.8268959838706
"pyrG"	0.8049905239135761	-3118.826895983868	"rssB"	0.6667172759101556	-3118.8268959838706
"ybcQ"	0.8054877625426703	-3118.82689598387	"hemC"	0.6469180786642582	-3118.8268959838706
"hycE"	0.8058182134540202	-3118.82689598387	"cspB"	1.7975891015833005	-3118.8268959838706
"znuC"	0.8061172977902994	-3118.8268959838733	"torT"	0.5441415235420755	-3118.8268959838706
"srmB"	0.8065363063556193	-3118.826895983869	"yjhP"	0.6707870673868841	-3118.8268959838706
"ydeP"	0.8065645226525693	-3118.8268959838656	"argT"	1.2718461246926955	-3118.8268959838706
"eamA"	0.8066849644342982	-3118.8268959838747	"hyfC"	0.8315293119912694	-3118.8268959838706
"ybjE"	0.8068278339891836	-3118.826895983867	"hipA"	0.5879597708147654	-3118.8268959838706
"pnuC"	0.8069026040919711	-3118.826895983872	"yjcZ"	0.8303897353456199	-3118.8268959838706
"tehB"	0.806966838809869	-3118.826895983861	"phnG"	0.8365506498099327	-3118.8268959838706
"rpoE"	0.8069696516631338	-3118.826895983866	"ygeA"	0.869202155323819	-3118.8268959838706
"nadR"	0.807040684526877	-3118.826895983875	"hisJ"	0.992479892599516	-3118.8268959838706
"yqcE"	0.8070476649894022	-3118.8268959838674	"phnD"	0.9198480242320306	-3118.8268959838706
"mukF"	0.807481870341125	-3118.82689598387	"ftsK"	0.6172257194586042	-3118.8268959838706
"yccA"	0.8078408449099738	-3118.826895983866	"ygiV"	0.8035575018419698	-3118.8268959838706
"yiaW"	0.8079288261606961	-3118.8268959838597	"waaI"	1.3314034589479031	-3118.8268959838706
"fryC"	0.8082095847649964	-3118.8268959838724	"ygfM"	0.8160719016995861	-3118.8268959838706
"ydfP"	0.8088341170226162	-3118.8268959838824	"ycgN"	0.5911670459291538	-3118.8268959838706
"paaC"	0.8089363225483326	-3118.826895983865	"rpsR"	1.1631716870596445	-3118.8268959838706
"yjjW"	0.8089769503442039	-3118.826895983872	"yehY"	0.9878933090570006	-3118.8268959838706
"rpoA"	0.8093307161848632	-3118.8268959838865	"dapE"	0.39739771138205615	-3118.8268959838706
"yiiX"	0.8097518570371397	-3118.8268959838697	"treR"	0.4689388029074832	-3118.8268959838706
"sdaB"	0.8102486245281086	-3118.826895983877	"lyxK"	0.7416365471759941	-3118.8268959838706
"fucP"	0.810260359738727	-3118.826895983872	"yhaM"	0.732129798925421	-3118.8268959838706
"yajG"	0.8107231198334814	-3118.826895983861	"rsmC"	0.5399016145924663	-3118.8268959838706
"betA"	0.8108635136952413	-3118.8268959838774	"tnaA"	2.0983485676373252	-3118.8268959838706
"tam"	0.8109488602434327	-3118.8268959838765	"dsdX"	0.8436980420008927	-3118.8268959838706
"tdcF"	0.8111933074803609	-3118.826895983869	"aldB"	1.2396832751725648	-3118.8268959838706
"potD"	0.8112590334176072	-3118.82689598387	"rplK"	1.0174698157846631	-3118.8268959838706
"ccmH"	0.8114424315318197	-3118.8268959838665	"metG"	0.7991108601868094	-3118.8268959838706
"gshA"	0.8115888091403359	-3118.8268959838692	"ycgH_1"	0.9467874476823883	-3118.8268959838706
"serS"	0.8116143736507098	-3118.82689598388	"mutH"	0.4366870485719179	-3118.8268959838706
"ftsY"	0.8118306553445425	-3118.82689598388	"gatR_1"	1.095622822009278	-3118.8268959838706
"mscL"	0.8119181468971823	-3118.8268959838683	"ydaS"	1.1877142787158759	-3118.8268959838706
"rlmE"	0.8119690677505317	-3118.8268959838656	"ycgG"	1.5993551823276901	-3118.8268959838706
"gor"	0.8120881010470167	-3118.8268959838824	"yqcA"	0.9793487488013894	-3118.8268959838706
"ybjC"	0.8120952455494209	-3118.8268959838692	"yjeN"	0.7955671461500319	-3118.8268959838706
"glcC"	0.8121948927161375	-3118.8268959838733	"b0105"	1.425629632383569	-3118.8268959838706
"pgsA"	0.8126348072344493	-3118.8268959838665	"yccF"	0.5892918121274923	-3118.826895983871
"gcl"	0.8135308000838078	-3118.8268959838697	"kefG"	0.49106320342856524	-3118.826895983871
"sapC"	0.8138777068017311	-3118.826895983866	"yffR"	1.1676229456228917	-3118.826895983871
"ffh"	0.8141136608896147	-3118.8268959838665	"cydC"	0.5927162564199693	-3118.826895983871
"ompX"	0.8142088422315855	-3118.8268959838624	"ltaE"	0.5148905069707744	-3118.826895983871
"mngA"	0.814496430619486	-3118.82689598387	"recX"	0.8739121546389406	-3118.826895983871
"yciH"	0.8144989650263404	-3118.8268959838615	"rnhA"	0.5443479801194676	-3118.826895983871
"yidK"	0.8146207390248211	-3118.8268959838756	"ygdH"	0.7520051458089072	-3118.826895983871
"yjbL"	0.8146282877823064	-3118.8268959838806	"tabA"	0.9406075063619704	-3118.826895983871
"ybeM_1"	0.8148017397180908	-3118.826895983868	"ispG"	0.5296570658192251	-3118.826895983871
"tolC"	0.8148737669259639	-3118.8268959838665	"gshB"	0.6756055968651713	-3118.826895983871
"ydgK"	0.8149498600809575	-3118.8268959838642	"alaA"	0.9176435294410074	-3118.826895983871
"yadM"	0.8151924792824663	-3118.8268959838733	"ascB"	0.542081863984533	-3118.826895983871
"gstA"	0.8152269940653861	-3118.8268959838683	"allE"	1.200317662247556	-3118.826895983871
"chaA"	0.8152293485097871	-3118.826895983874	"pptA"	1.074992704515986	-3118.826895983871
"yeiB"	0.8153348487578884	-3118.8268959838692	"glnS"	0.8887548746729972	-3118.826895983871
"napH"	0.8154290910872913	-3118.826895983871	"tfaE"	0.9650174539096152	-3118.826895983871
"fbp"	0.8156837660370788	-3118.8268959838733	"pgl"	1.309011950583177	-3118.826895983871
"yfdK"	0.8157345932388425	-3118.8268959838692	"ybaM"	1.003818147280177	-3118.826895983871
"ygfM"	0.8160719016995861	-3118.8268959838706	"rffC"	0.5195552766655315	-3118.826895983871
"ydcA"	0.8161213005666037	-3118.8268959838747	"astD"	1.36928222923532	-3118.826895983871
"ispU"	0.8161501859294371	-3118.8268959838706	"trxA"	0.4865810160053273	-3118.826895983871
"argI"	0.8163070631799343	-3118.8268959838733	"yddB"	1.200134607935523	-3118.826895983871
"folX"	0.8166537837238657	-3118.8268959838715	"yccT"	0.63016825234509	-3118.826895983871
"yagP"	0.8168657298884645	-3118.8268959838665	"yffB"	0.798754728703836	-3118.826895983871
"asnB"	0.816872310049653	-3118.8268959838747	"gltK"	0.9271207832520514	-3118.826895983871
"yciO"	0.8171430406506819	-3118.8268959838642	"waaK"	1.7064000799201915	-3118.826895983871
"yfbM"	0.8171528605305534	-3118.8268959838765	"gspA"	0.948006003863873	-3118.826895983871
"bglF"	0.8172596706286746	-3118.826895983869	"alkB"	0.7737523182484285	-3118.826895983871
"yhdU"	0.8175601553170652	-3118.8268959838742	"ybeF"	1.278542285852319	-3118.826895983871
"pheP"	0.8176246680652007	-3118.826895983872	"dpiA"	0.8698260869155489	-3118.826895983871
"modA"	0.8180663549586084	-3118.8268959838706	"eco"	0.9322811548488349	-3118.826895983871
"ydfR"	0.8181363190677775	-3118.826895983874	"fabB"	0.8387150409115681	-3118.826895983871
"yeeW"	0.818397936749874	-3118.826895983866	"ddpD"	0.712892328481564	-3118.826895983871
"cysM"	0.8189263217838093	-3118.8268959838715	"srlB"	1.2271253237300133	-3118.826895983871
"ybbL"	0.8189266974766354	-3118.8268959838706	"dcuD"	0.6685233173210282	-3118.826895983871
"yejE"	0.8190201238330135	-3118.826895983864	"acrR"	0.878279499441409	-3118.826895983871
"cptB"	0.8190307677885726	-3118.826895983871	"ybaO"	0.5154281870504285	-3118.826895983871
"yedR"	0.8192910545507146	-3118.8268959838733	"ydhF"	0.5865497315230133	-3118.826895983871
"rna"	0.8195244221401587	-3118.8268959838642	"puuA"	0.8504548140198379	-3118.826895983871
"livH"	0.8196408583427445	-3118.8268959838715	"ypjD"	0.4454345376194728	-3118.826895983871
"ruvA"	0.8197369377397081	-3118.8268959838742	"yjiA"	1.584971862201974	-3118.826895983871
"hisP"	0.8197845477448635	-3118.8268959838742	"ppdC"	0.4186006905793982	-3118.826895983871
"mpl"	0.8200577268293278	-3118.826895983872	"yeiM"	1.1395702948564939	-3118.826895983871
"cas2"	0.8200639849006499	-3118.8268959838733	"pka"	0.8613552703702243	-3118.826895983871
"yahG"	0.8201428133257287	-3118.8268959838715	"feaB"	0.7762488408213986	-3118.826895983871
"dsbG"	0.8202853644962983	-3118.826895983869	"pdhR"	0.9813798947722616	-3118.826895983871
"pykF"	0.8203339476276545	-3118.8268959838683	"recD"	0.8647450747997883	-3118.826895983871
"mglC"	0.8207308738575805	-3118.826895983871	"intF"	1.1832249757955937	-3118.826895983871
"pgpB"	0.8208378379330225	-3118.826895983876	"essQ"	0.7001046881960892	-3118.826895983871
"lsrF"	0.8209305711072802	-3118.82689598387	"xdhC"	0.5208929538198624	-3118.826895983871
"yfdS"	0.8211519841584615	-3118.826895983874	"apbE"	0.6463357129557693	-3118.826895983871
"yhfS"	0.8212334821377912	-3118.826895983868	"torD"	0.5895523498219916	-3118.826895983871
"pspG"	0.8212865774575682	-3118.8268959838747	"sufE"	1.421904095851817	-3118.826895983871
"ulaR"	0.82133457737238	-3118.826895983862	"clpP"	0.6829160220245606	-3118.826895983871
"sfmA"	0.821648854784369	-3118.8268959838747	"yneG"	0.6716659018519483	-3118.826895983871
"yfcZ"	0.8218478066520659	-3118.8268959838747	"mntP"	0.6099830275387484	-3118.826895983871
"ppx"	0.8219721533681961	-3118.826895983869	"ynhG"	1.1251061612842654	-3118.826895983871
"psiE"	0.8221495340011655	-3118.8268959838765	"ompA"	0.883424686650305	-3118.826895983871
"phoU"	0.822212683215736	-3118.82689598386	"eutD"	0.6812741926552024	-3118.826895983871
"ycgY"	0.8222477490295391	-3118.8268959838747	"hyaC"	0.9795086401494083	-3118.826895983871
"yccS"	0.8223020051026506	-3118.826895983873	"ydhV"	0.8729229989041243	-3118.826895983871
"yegZ"	0.8224832070603809	-3118.826895983877	"yfaS_2"	0.4824933006981053	-3118.826895983871
"rem"	0.8224881926343867	-3118.8268959838674	"folC"	0.6362550727575698	-3118.826895983871
"yafZ"	0.8227356802922005	-3118.8268959838715	"ydfJ"	0.7218355091923684	-3118.826895983871
"yceF"	0.8232190282615773	-3118.826895983872	"dnaK"	0.9558508726753213	-3118.826895983871
"pyrF"	0.8234577288009255	-3118.8268959838692	"fabH"	0.9733982321435002	-3118.826895983871
"mhpR"	0.8235158503563574	-3118.826895983869	"lpoB"	0.5240576387332205	-3118.826895983871
"csdA"	0.8235183706658585	-3118.826895983877	"yfjW"	1.4200567360597416	-3118.826895983871
"ligB"	0.8236789820484073	-3118.8268959838683	"efeU_2"	0.7916929930864948	-3118.826895983871
"nusA"	0.8237267987652036	-3118.8268959838742	"alsE"	0.67194907669753	-3118.826895983871
"frdD"	0.8240859422511456	-3118.826895983864	"fdx"	1.0194681381592778	-3118.826895983871
"appB"	0.8243992260914556	-3118.8268959838724	"kptA"	1.134135596510368	-3118.826895983871
"yigI"	0.8245797866278392	-3118.8268959838715	"livM"	0.8483799908909068	-3118.826895983871
"tppB"	0.8256560243854033	-3118.8268959838665	"dxr"	0.6244421954520537	-3118.826895983871
"yjhU"	0.8256930466331324	-3118.8268959838742	"yqhD"	0.7170180296038777	-3118.826895983871
"aroM"	0.8258148219009981	-3118.826895983876	"yadS"	0.6564279527336906	-3118.826895983871
"purE"	0.8259835735080139	-3118.8268959838683	"mrcA"	0.5174505114268866	-3118.826895983871
"proP"	0.8261588160490947	-3118.826895983864	"yigW_1"	0.5117959919380711	-3118.826895983871
"fecC"	0.8261957428456714	-3118.82689598387	"murG"	0.797173946534503	-3118.826895983871
"yihM"	0.8267287629486912	-3118.826895983869	"ychH"	1.6050184829840712	-3118.826895983871
"garR"	0.827157525749147	-3118.82689598387	"yaeH"	0.8311376317073351	-3118.826895983871
"priC"	0.8272137030320664	-3118.826895983875	"yfdE"	0.7542734441604114	-3118.826895983871
"yhgA"	0.8274427395975958	-3118.8268959838692	"yjbI"	1.460282200683805	-3118.826895983871
"amyA"	0.8275599594779905	-3118.8268959838697	"murE"	1.1481193707119421	-3118.826895983871
"ygjR"	0.8276235768021372	-3118.8268959838706	"yebA"	0.6494641631908595	-3118.826895983871
"lepA"	0.8278039633147929	-3118.8268959838665	"yqhH"	1.1268434888984666	-3118.826895983871
"surE"	0.8279303438231184	-3118.82689598387	"leuC"	1.7712972783020182	-3118.826895983871
"perR"	0.8280830692471128	-3118.826895983873	"xylH"	0.8560766583198397	-3118.826895983871
"cbeA"	0.8280882821066212	-3118.826895983871	"argP"	1.0998498170118256	-3118.826895983871
"yaaX"	0.8281720025442953	-3118.826895983874	"aat"	0.419880088569336	-3118.826895983871
"yagB"	0.8282797245763162	-3118.826895983873	"cbeA"	0.8280882821066212	-3118.826895983871
"rlmH"	0.828560568663704	-3118.826895983868	"slmA"	0.5719485335325712	-3118.826895983871
"ybhP"	0.8288112935560478	-3118.826895983872	"rarD"	0.5779843185235441	-3118.826895983871
"ynfM"	0.8289435044023626	-3118.8268959838774	"glvG"	0.5176812839034378	-3118.826895983871
"gspD"	0.8294153156391828	-3118.826895983869	"yheO"	0.6348132243985809	-3118.826895983871
"ldhA"	0.82948896402201	-3118.8268959838683	"soxR"	0.7747711338032762	-3118.826895983871
"ybfH"	0.8297209776865135	-3118.8268959838706	"ybjQ"	0.6933343088164516	-3118.826895983871
"ydaQ"	0.8297952037089898	-3118.8268959838715	"yfbU"	0.7320059965322949	-3118.826895983871
"xseB"	0.8299532612832939	-3118.826895983867	"yigA"	0.49889654000733197	-3118.826895983871
"rnb"	0.8301373351736148	-3118.8268959838674	"ghrB"	0.5810691781676556	-3118.826895983871
"ppa"	0.8301917046721978	-3118.8268959838733	"gadW"	1.9488019866266073	-3118.826895983871
"alsA"	0.8303452255033448	-3118.8268959838733	"mglC"	0.8207308738575805	-3118.826895983871
"ecpD"	0.8303647065584687	-3118.826895983865	"yfdG"	1.1829919277207217	-3118.826895983871
"yjcZ"	0.8303897353456199	-3118.8268959838706	"hybF"	0.550444393835414	-3118.826895983871
"gapC_1"	0.830446335790175	-3118.8268959838797	"yifO"	0.8628325379837571	-3118.826895983871
"trpS"	0.8304540451778898	-3118.82689598388	"ydjG"	0.9000423555014271	-3118.826895983871
"yqiG"	0.8305537725441461	-3118.8268959838656	"ychG_1"	0.7189520476157667	-3118.826895983871
"ybiW"	0.830727530137275	-3118.8268959838797	"yigP"	0.8523024778263124	-3118.826895983871
"araH_1"	0.831020948844475	-3118.826895983868	"cdh"	0.8037183275177129	-3118.826895983871
"yaeH"	0.8311376317073351	-3118.826895983871	"ychJ"	0.742330339339661	-3118.826895983871
"ynbA"	0.831266401617141	-3118.826895983866	"yfdP"	0.6417926941459365	-3118.826895983871
"ykgB"	0.8314461853486754	-3118.8268959838683	"aroK"	0.9685742794864495	-3118.826895983871
"slyD"	0.8315016433382252	-3118.8268959838647	"fpr"	0.8968163185268808	-3118.826895983871
"hyfC"	0.8315293119912694	-3118.8268959838706	"nirD"	1.197601097990574	-3118.826895983871
"wcaE"	0.8321049020652306	-3118.8268959838697	"yegH"	0.6958776511376927	-3118.826895983871
"ycfJ"	0.8321734463508941	-3118.8268959838692	"aroB"	0.7067030446172756	-3118.826895983871
"sdsR"	0.8322257079666284	-3118.8268959838683	"cyoC"	1.151653561489365	-3118.826895983871
"clsA"	0.8332809308926441	-3118.8268959838692	"otsB"	1.1281493427938891	-3118.826895983871
"argK"	0.8334048079839209	-3118.8268959838715	"nfrB"	1.2366556070786552	-3118.826895983871
"yafK"	0.8336602328665201	-3118.826895983874	"allC"	1.741149612943908	-3118.826895983871
"solA"	0.8338388118756411	-3118.826895983861	"yiaD"	0.6985576697987994	-3118.826895983871
"gspB"	0.8339824050841567	-3118.8268959838742	"yfeX"	0.6377163815172158	-3118.826895983871
"ynfD"	0.8343328699217271	-3118.826895983866	"yegD"	0.4766764718583674	-3118.826895983871
"talB"	0.8344058058655333	-3118.826895983874	"yqfA"	0.796326813811587	-3118.826895983871
"murB"	0.8346516277628656	-3118.8268959838683	"tag"	0.3710250415426166	-3118.826895983871
"tolR"	0.8347663890096109	-3118.8268959838724	"topA"	0.8814587483308185	-3118.826895983871
"yfdY"	0.8356930877208643	-3118.8268959838697	"lpxH"	0.5767883216981706	-3118.826895983871
"b3254"	0.8358011090043688	-3118.8268959838747	"torZ"	0.4299460589945486	-3118.826895983871
