"rank_range"	"range"	"rank_ci_95"	"ci_95"	"rank_iqr"	"iqr"	"rank_best_95"	"best_95"
"yraR"	5.27712	"yddW"	1.1770654635568654	"gcvA"	0.6430875	"yaeQ"	2.342544
"nudJ"	5.277470000000001	"menE"	1.1770715138177397	"yjcC"	0.6431550000000001	"ydgI"	2.3427082499999976
"ulaF"	5.27764	"glgP"	1.1771362499586062	"xapA"	0.6432599999999997	"alsC"	2.344378249999999
"yhaH"	5.278849999999999	"yccX"	1.1776660412097462	"ydeA"	0.6433274999999998	"bisC"	2.344881749999999
"cytR"	5.280120000000001	"rimJ"	1.1778129396308026	"ribD"	0.6435000000000013	"ycgN"	2.344921249999998
"yfbU"	5.280549999999999	"agaD"	1.178176769271618	"cueO"	0.6438199999999998	"folA"	2.345168750000001
"fdoI"	5.28098	"dmsC"	1.1783457479609063	"afuC"	0.6439800000000009	"uidC"	2.345170249999999
"yeiQ"	5.28305	"yddH"	1.1788642506024387	"truC"	0.6444324999999989	"arnT"	2.347874499999998
"fliK"	5.28353	"ytjC"	1.1788664825244435	"nagA"	0.6449650000000009	"rlmI"	2.3479022499999953
"yhbX"	5.2835399999999995	"ydhC"	1.179008402400498	"pabA"	0.64541	"eutJ"	2.3479799999999997
"yaaY"	5.28377	"nagD"	1.1797908480651105	"stfE"	0.6455824999999997	"tauB"	2.349022249999999
"yehU"	5.2848299999999995	"nhaB"	1.1798944329261876	"yedS_3"	0.6457674999999998	"panE"	2.3500574999999984
"idnO"	5.285139999999999	"sseB"	1.1799907189018604	"narP"	0.6457900000000016	"luxS"	2.350570249999995
"ydbD"	5.28525	"hofB"	1.1800206205525086	"glpX"	0.6464299999999987	"ynfL"	2.3508054999999946
"ddpC"	5.28544	"ydbC"	1.180091903662996	"tolB"	0.6465750000000003	"lpxH"	2.3514767499999962
"rayT"	5.2863500000000005	"nrdR"	1.1805576409046887	"mhpT"	0.6468000000000007	"nfuA"	2.352229999999995
"lysR"	5.28704	"yghU"	1.1808126149518474	"ybdK"	0.6468500000000006	"yihL"	2.353469249999998
"yciV"	5.28721	"alx"	1.1809152367726825	"yccX"	0.6470400000000005	"yjtD"	2.3543224999999985
"ves"	5.28781	"yajI"	1.1821912813623303	"pdxA"	0.6474599999999988	"pepB"	2.3553637499999986
"rffD"	5.28829	"mzrA"	1.1823113426001977	"rrsG"	0.6478000000000002	"ydhF"	2.3563919999999996
"lptC"	5.28832	"ubiC"	1.1823558548013833	"rluE"	0.6478649999999995	"ycjZ"	2.3571512500000003
"gntR"	5.28918	"ribA"	1.1827728638191697	"psuK"	0.6482849999999996	"ccmB"	2.357197750000001
"bcsA"	5.289580000000001	"rimO"	1.1835522850239184	"yeaK"	0.648442499999998	"accA"	2.3578629999999983
"trmH"	5.28968	"yhbJ"	1.183634463179553	"yadS"	0.6484424999999998	"mutT"	2.3587675
"yeiG"	5.290789999999999	"elfG"	1.1837014866474402	"ygdD"	0.6486924999999992	"emtA"	2.358888499999999
"gloA"	5.29177	"ppiC"	1.1839074783918475	"rfaD"	0.6488999999999994	"yidJ"	2.358960749999998
"pka"	5.292980000000001	"hybG"	1.1840525759153575	"wza"	0.6489099999999999	"chiP"	2.3589847500000003
"yaaA"	5.294830000000001	"yacH"	1.184276611535425	"yhjK"	0.6498124999999995	"ccmD"	2.3592189999999995
"yggL"	5.295209999999999	"yibQ"	1.1848696579421196	"ybjO"	0.6505500000000008	"yphD"	2.359375
"ydfR"	5.2952900000000005	"queF"	1.1850005471082667	"feoC"	0.6508374999999997	"hycI"	2.36031925
"fklB"	5.295999999999999	"ygbA"	1.1858755613363707	"acpT"	0.6510200000000026	"pyrE"	2.360369500000001
"dgoR"	5.29879	"yfeW"	1.1858886172010865	"araH_2"	0.6510674999999981	"ttdR"	2.3606599999999993
"hyfG"	5.2997	"eutE"	1.186338987971376	"prmC"	0.65198	"ydiS"	2.3606987499999983
"rne"	5.30053	"yqgF"	1.1865386458110265	"fixX"	0.6525400000000001	"ybjS"	2.36095
"pdxH"	5.30056	"rof"	1.1868098127999347	"slyX"	0.6525649999999992	"prmC"	2.361734499999997
"dnaN"	5.300579999999999	"ccmB"	1.1869807076224537	"hyaC"	0.6526099999999992	"btuE"	2.3617512499999993
"rfe"	5.30122	"gmm"	1.1873022517320648	"rimO"	0.6530649999999998	"rimJ"	2.3621159999999968
"sfmC"	5.301850000000001	"ydfI"	1.1874378935776726	"lomR_2"	0.6532025000000008	"rfaE"	2.364150249999998
"dtd"	5.30319	"gsiC"	1.1875239630845784	"lpxK"	0.6532549999999997	"yigW_2"	2.3642637499999983
"gudX"	5.30348	"yfaA"	1.1876409988377794	"yihV"	0.653295	"yfcU"	2.3644437500000004
"gltS"	5.305790000000001	"hmp"	1.1879438510281408	"fkpB"	0.6533299999999986	"yjcE"	2.3667342499999995
"paaX"	5.306910000000001	"ccmE"	1.1879532476056522	"cobU"	0.6533475000000006	"holB"	2.366953999999999
"ubiD"	5.30697	"yeiS"	1.1880436336098534	"cbtA"	0.6536825000000004	"phnO"	2.368499
"yadD"	5.307510000000001	"yfaP"	1.1883935399350303	"kduI"	0.6542874999999988	"ybhS"	2.3691567499999984
"dpiA"	5.307860000000001	"ssuC"	1.1887287945028144	"ydcY"	0.654399999999999	"pdxH"	2.3695474999999977
"yfcO"	5.3086899999999995	"tmcA"	1.188906974561966	"pepA"	0.6545000000000005	"cybB"	2.3696795
"lrhA"	5.30873	"ytjB"	1.1890253657793044	"kdpD"	0.6545300000000012	"tauD"	2.370141749999995
"corA"	5.310199999999999	"brnQ"	1.1899639895523946	"yebT"	0.6545825000000001	"tusE"	2.3702389999999998
"dcd"	5.31063	"yciC"	1.1900327015730277	"yihA"	0.6546000000000021	"ygiM"	2.370546749999999
"amiA"	5.31082	"yafL"	1.1903220901183376	"flhA"	0.6547100000000015	"yfgH"	2.370717
"degS"	5.31207	"stfR"	1.1903764245665007	"rsmF"	0.6548600000000011	"yciS"	2.3710284999999978
"nudF"	5.31329	"hcaT"	1.1903857646596498	"tyrP"	0.6550075000000017	"atoB"	2.372114749999996
"yigI"	5.31648	"yfbK"	1.1908096995127422	"yidA"	0.6550100000000008	"lptF"	2.3722802499999993
"polA"	5.3179300000000005	"yjgR"	1.1909741048421554	"fixB"	0.6554824999999997	"ytfG"	2.3732274999999987
"yeaK"	5.319189999999999	"ydjY"	1.191035207486151	"yahB"	0.6555049999999998	"hybG"	2.3740979999999983
"rsxG"	5.321210000000001	"dnaB"	1.191529157630307	"prlF"	0.6560600000000001	"hycH"	2.375150749999994
"kgtP"	5.32249	"ydiT"	1.1920462593232148	"yhaL"	0.6561500000000002	"ytfL"	2.3754975000000016
"mfd"	5.323660000000001	"npr"	1.1920735826308377	"citG"	0.6565600000000016	"yahB"	2.3764590000000005
"ycfP"	5.32405	"ybaN"	1.1927380688979405	"bdcA"	0.6566224999999992	"yoaD"	2.376534999999997
"ptrA"	5.325089999999999	"rpiB"	1.1929478241619835	"yqaB"	0.6568424999999998	"surA"	2.37661125
"moaB"	5.328269999999999	"ynfH"	1.1933504153349128	"hflK"	0.6570999999999998	"yhhQ"	2.377063999999999
"narP"	5.32928	"yecM"	1.1940265263642658	"gutQ"	0.6572375000000008	"yfbK"	2.3791587499999993
"yfhM"	5.330140000000001	"suhB"	1.1940445055359532	"hemD"	0.6573000000000011	"ydcK"	2.379436750000001
"rhaR"	5.33018	"yghD"	1.1941458223791268	"sdsP"	0.6573400000000014	"gsiA"	2.3819652499999986
"tolC"	5.3318900000000005	"fecR"	1.1942259343596962	"rpoH"	0.6574000000000009	"mug"	2.38312975
"pgpC"	5.334740000000001	"ygfB"	1.1943039402274476	"ygbJ"	0.6574125000000013	"yeiS"	2.38507025
"yfbK"	5.3360199999999995	"yjhD"	1.194452607764497	"ftsA"	0.6580499999999994	"wcaK"	2.386693749999999
"lfhA"	5.337219999999999	"rffD"	1.1944577251435822	"cydC"	0.6586200000000009	"rnr"	2.387176499999999
"yjbF"	5.337529999999999	"yegU"	1.1946182658226665	"pepB"	0.6586999999999996	"mog"	2.3876277499999983
"yfeW"	5.3388599999999995	"panD"	1.1946692143503672	"paaZ"	0.6589524999999998	"pflD"	2.387984499999998
"ptsN"	5.339620000000001	"ribC"	1.1953147083548252	"yoeE"	0.659110000000001	"yegE"	2.3890800000000008
"tusC"	5.34002	"yheT"	1.19539998954334	"crcB"	0.6591324999999983	"yeaE"	2.3892032499999996
"higA"	5.34005	"mntP"	1.195566733975947	"ulaB"	0.659559999999999	"gluQ"	2.3892969999999982
"hemL"	5.341410000000001	"tatB"	1.1981439242787726	"yaaW"	0.6595624999999998	"truD"	2.392102500000002
"ppiA"	5.3423300000000005	"pflD"	1.1986157011600473	"yceK"	0.6598725000000005	"rsuA"	2.392428999999998
"tus"	5.342820000000001	"agaR"	1.1992386498490404	"ydhJ"	0.6600025000000009	"pth"	2.3932107499999997
"yajD"	5.343780000000001	"ypeC"	1.1993685442219004	"ydiO"	0.6601999999999997	"pepE"	2.3936402500000007
"yjaH"	5.344280000000001	"ybhO"	1.199757030833665	"sgcQ"	0.6605725000000007	"dgoR"	2.396615999999999
"yggF"	5.34451	"iclR"	1.1997709046009484	"recO"	0.6607149999999979	"cpsB"	2.3966517499999993
"trkA"	5.34858	"anmK"	1.2001591370282803	"ygiC"	0.6613650000000018	"yidQ"	2.3970294999999986
"ftsB"	5.35051	"rdoA"	1.2003886688857408	"matP"	0.6614149999999999	"bdcR"	2.399645999999999
"proS"	5.351789999999999	"ascG"	1.200522684668101	"ycjU"	0.6615000000000002	"acpT"	2.3997382500000004
"purA"	5.352750000000001	"yhdV"	1.2012208092781145	"recE"	0.661649999999999	"ygaY"	2.3997769999999976
"yciA"	5.3529	"lgt"	1.2012276387106582	"rtcR"	0.6621599999999983	"greB"	2.4004252499999996
"apt"	5.35395	"ubiA"	1.2012959710383566	"ygdG"	0.662189999999999	"fhlA"	2.401140999999998
"hyfR"	5.3550699999999996	"ypdE"	1.2017698232826697	"casE"	0.6623650000000012	"ybcJ"	2.4011672500000003
"zraR"	5.35546	"zupT"	1.20212730879357	"citF"	0.6627574999999997	"dxr"	2.401200249999998
"yoaD"	5.35772	"metL"	1.2022408596731209	"arsC"	0.6628200000000017	"folC"	2.401943750000001
"waaG"	5.35872	"moaA"	1.2027882313062077	"mltB"	0.6628524999999996	"aroH"	2.402122249999998
"ygfS"	5.359140000000001	"napC"	1.2033517893217442	"ttdA"	0.6631499999999999	"yhhM"	2.4021514999999987
"ygbK"	5.3603000000000005	"lptG"	1.203726465282578	"map"	0.6634499999999992	"hemB"	2.402930999999999
"bcsG"	5.36041	"yeaE"	1.2039408073998397	"gss"	0.663477499999999	"ykgJ"	2.4032519999999993
"baeS"	5.3609	"hisS"	1.204068452906154	"dacB"	0.6635875000000002	"sad"	2.4038242499999996
"gph"	5.3609100000000005	"etp"	1.2044622703133272	"hyfR"	0.6642200000000003	"metC"	2.403998749999997
"bamC"	5.363289999999999	"ybgI"	1.2046164316446217	"ligT"	0.6642399999999995	"yaiE"	2.404834749999999
"sseB"	5.3636800000000004	"yidQ"	1.2048650047951004	"waaC"	0.6643900000000009	"hisS"	2.405106249999996
"yhgN"	5.364520000000001	"hemL"	1.2052557511007773	"mrcA"	0.6644225000000006	"suhB"	2.4060662499999985
"prfH"	5.364680000000001	"phoA"	1.2062216314138472	"hemY"	0.664912499999998	"pepQ"	2.4061647499999967
"mdaB"	5.36627	"ybhS"	1.2063418583715162	"yebB"	0.6649925000000003	"dusC"	2.406677749999999
"ftsX"	5.3669	"ydcZ"	1.2068262328352788	"yhdE"	0.6651174999999991	"ribC"	2.407516499999998
"dnaJ"	5.3690500000000005	"pfkA"	1.2071718237153637	"bamC"	0.6657999999999991	"ppsR"	2.4084199999999996
"mtfA"	5.369230000000001	"ppiA"	1.2071825868721353	"ygbA"	0.6660824999999999	"tyrP"	2.408690749999999
"yafE"	5.3694	"ydjA"	1.207864322172759	"ispG"	0.6661750000000008	"yhbX"	2.409354499999999
"ygiF"	5.369750000000001	"hyi"	1.2084054729277025	"narI"	0.6661824999999997	"ycdT"	2.409712999999999
"serC"	5.36993	"ade"	1.2092883954671743	"yfdN"	0.6661899999999994	"apaH"	2.4098775000000003
"basS"	5.37034	"cybB"	1.209464741133363	"uidB"	0.6662400000000002	"ascG"	2.4102925000000006
"lptA"	5.371200000000001	"ydjE"	1.2095970933025473	"dcm"	0.6662549999999996	"eutA"	2.4104597499999985
"ypfJ"	5.3722900000000005	"holA"	1.209662239363995	"caiT"	0.6664675000000013	"ftsX"	2.4105867500000002
"shiA"	5.372810000000001	"ftsK"	1.2097624101388642	"arnT"	0.6665824999999987	"yebT"	2.410588250000001
"lipA"	5.3729700000000005	"ompR"	1.2101080584737096	"mug"	0.6666550000000004	"rodZ"	2.4110300000000002
"folD"	5.3733699999999995	"rsmE"	1.2101251877538133	"yicC"	0.6667100000000001	"scpB"	2.4117555000000017
"iscR"	5.373900000000001	"yeeZ"	1.2102781959887134	"ydiR"	0.6667900000000007	"ghrB"	2.4121190000000006
"der"	5.373920000000001	"ygbJ"	1.2106151913017262	"rnr"	0.6669400000000003	"ygbJ"	2.415832499999996
"ychN"	5.374859999999999	"ynjC"	1.2108760426473903	"fdhF"	0.6670699999999989	"nhoA"	2.416271999999993
"ybjO"	5.37578	"yfcS"	1.2109016093548315	"ygfF"	0.6671800000000001	"tamB"	2.4163625
"kdsA"	5.376529999999999	"yhaH"	1.2111121869376533	"yfaW"	0.6675600000000008	"yfjS"	2.41660625
"yqhC"	5.3772899999999995	"yfcC"	1.2111466955299321	"pgpB"	0.6676450000000003	"ygaZ"	2.4172375000000006
"cysW"	5.3788800000000005	"cysE"	1.2112373418836841	"hydN"	0.6678299999999986	"yhdY"	2.41725775
"ycaI"	5.37916	"rsxC"	1.2114360216346445	"yjbE"	0.667857500000002	"dmsC"	2.417430499999999
"norR"	5.37954	"fabR"	1.2114859845126675	"yjiP"	0.667935	"fklB"	2.4175804999999997
"ybeU"	5.38005	"hflK"	1.2118634723976718	"ftsE"	0.668075	"anmK"	2.4177909999999976
"dxr"	5.38263	"pgpC"	1.2121154492349686	"murG"	0.6680849999999996	"rnpB"	2.4180600000000005
"hslU"	5.38268	"rodZ"	1.2121555367907682	"yhhT"	0.6684849999999987	"npr"	2.418287750000001
"truB"	5.3833899999999995	"mnmG"	1.2121738339495935	"yfhR"	0.6687375000000007	"elfA"	2.418316999999999
"yeaC"	5.3834	"rlmG"	1.2122671445480344	"hisS"	0.6698000000000004	"yeeZ"	2.418572000000001
"slyB"	5.384119999999999	"amiB"	1.2128458818687151	"yfgO"	0.6703849999999996	"ygjV"	2.418864750000001
"yeaY"	5.385020000000001	"trmH"	1.2133235393449633	"fre"	0.6704750000000015	"mliC"	2.4191327499999993
"ppx"	5.385479999999999	"yohK"	1.2137595916355959	"gluQ"	0.6705700000000014	"yfjD"	2.4192799999999997
"inaA"	5.38576	"yliF"	1.2140373504843707	"phoR"	0.6706100000000008	"amiB"	2.4194437499999992
"yfbV"	5.3861	"ychM"	1.2144149002336257	"panC"	0.6710799999999999	"rrrQ"	2.4204019999999984
"mdtH"	5.38664	"mdoC"	1.2144193686976414	"ybhB"	0.6710899999999995	"paoD"	2.42073625
"yfiP"	5.38753	"pcnB"	1.2151877780337148	"pgaD"	0.6711	"corA"	2.421005749999999
"ispG"	5.3913400000000005	"yfjY"	1.2157213610587572	"fepC"	0.6711825000000005	"apbE"	2.4223575000000004
"yebW"	5.391920000000001	"gloA"	1.2159098874381653	"ydcP"	0.6716750000000005	"zntR"	2.4252017499999994
"yhaO"	5.39237	"smf_1"	1.2164098002693102	"hybC"	0.6717349999999982	"chiA"	2.425726499999999
"yliF"	5.3928199999999995	"rlmI"	1.2169612840793032	"ttdR"	0.6721800000000009	"hcaF"	2.4276934999999984
"ydfT"	5.39327	"eutG"	1.217056623995523	"fryB"	0.6724199999999998	"yhdV"	2.4295142500000004
"yjeI"	5.39419	"yjcC"	1.2175609287235307	"ydhU"	0.6727075000000005	"dnaB"	2.4310372499999975
"agaB"	5.3953500000000005	"agaV"	1.2176061983010467	"chpB"	0.6733174999999996	"yjgR"	2.431135000000001
"soxR"	5.395530000000001	"ydcK"	1.2176665985289337	"ppiB"	0.6735000000000007	"fre"	2.4318349999999977
"cysZ"	5.399439999999999	"ygaV"	1.217981694815891	"ppiA"	0.6740499999999994	"ycjX"	2.431876749999999
"parE"	5.400189999999999	"apaH"	1.2182797327220665	"yhaJ"	0.6744374999999998	"yjjP"	2.432092749999998
"mutS"	5.40155	"yfiM"	1.218375720123764	"rhsC"	0.6744849999999989	"yeaK"	2.432290499999998
"uvrY"	5.4051599999999995	"fur"	1.218513570086384	"ycgM"	0.6749599999999987	"ycjD"	2.433938249999998
"kch"	5.40814	"hemB"	1.2204235793684084	"yfcT"	0.6750950000000007	"yliF"	2.434492999999998
"ydhI"	5.409770000000001	"mltF"	1.2207237728880838	"ptsP"	0.6752149999999997	"ydcZ"	2.4349132499999984
"yhhX"	5.41011	"yidB"	1.2207593038178115	"citT"	0.6752199999999995	"yacH"	2.4349920000000003
"dapF"	5.4105799999999995	"hofQ"	1.2210195199743703	"barA"	0.6752524999999991	"yieL"	2.4350072499999964
"mhpT"	5.410699999999999	"mdtA"	1.22117889997064	"glpE"	0.6752999999999982	"gpp"	2.435354249999998
"atpI"	5.411359999999999	"mlaE"	1.2216894974243309	"insH-5"	0.6756875000000004	"agaV"	2.4354292499999994
"mobA"	5.4120800000000004	"puuC"	1.2219811774963254	"ydaU"	0.6759275000000011	"hemG"	2.4359762499999995
"thrC"	5.412769999999999	"ccmD"	1.2221771756261943	"ggt"	0.676165000000001	"hyi"	2.4360275000000007
"yijD"	5.41546	"rfaE"	1.2221853068044513	"yjhQ"	0.6761800000000004	"yneG"	2.43646225
"yeaD"	5.41858	"bisC"	1.223150681003713	"ycjG"	0.676397500000002	"ppdA"	2.437687500000001
"fecE"	5.41923	"ypfH"	1.2232650304035078	"uxaC"	0.6767275000000001	"yheT"	2.438570750000002
"yfeC"	5.419760000000001	"narV"	1.2233166112840783	"dapD"	0.6772749999999998	"yjcC"	2.438634249999998
"cysS"	5.419809999999999	"dacC"	1.2235441527395385	"coaD"	0.6772799999999997	"rsmE"	2.440125499999999
"rplS"	5.420869999999999	"endA"	1.2237237311386149	"rplO"	0.6775000000000002	"rffE"	2.4404474999999994
"ampH"	5.423450000000001	"sfmH"	1.223876810129076	"yafX"	0.6780474999999999	"cmtA"	2.4404714999999992
"hisQ"	5.42381	"dxr"	1.2239067030860253	"argR"	0.6780524999999997	"ynjC"	2.441670499999998
"yijO"	5.424340000000001	"lsrD"	1.2249048617877212	"mdtH"	0.678347500000001	"ybgI"	2.4417087499999983
"pncB"	5.425249999999999	"ydhO"	1.2254277869153203	"ybfC"	0.6787875000000003	"phoE"	2.4426777499999996
"artM"	5.426609999999999	"ygjQ"	1.2262986552102113	"ftsQ"	0.6792999999999996	"psuK"	2.444395
"pgi"	5.42708	"setB"	1.2276578607169977	"wzc"	0.679335	"yciB"	2.4447430000000008
"cobS"	5.427419999999999	"yaeF"	1.2289455772880584	"rsmC"	0.6795600000000004	"yebZ"	2.444909000000001
"rffE"	5.4277	"ypfG"	1.2293718478428022	"dtpD"	0.6796599999999993	"ydjY"	2.4459122499999992
"glyS"	5.427709999999999	"argE"	1.2297946993820066	"ybcJ"	0.6799049999999998	"emrA"	2.445951749999999
"folK"	5.428680000000001	"ppsR"	1.2299990539382044	"yaaX"	0.6799949999999999	"yhhN"	2.4460455000000003
"yfbR"	5.431	"ycjX"	1.2308090283895743	"frr"	0.6801250000000003	"yjjG"	2.447971000000001
"yheO"	5.4311300000000005	"ddpB"	1.231158998739957	"rpsG"	0.680200000000001	"glnE"	2.4485252499999994
"fryB"	5.43227	"yfcP"	1.231229072240431	"yfjD"	0.6805275000000002	"uspC"	2.4496217500000013
"pabB"	5.43329	"aroH"	1.2313272973275358	"greB"	0.6805424999999996	"eutH"	2.4497249999999973
"yggX"	5.434310000000001	"xapR"	1.2315619928582777	"bcr"	0.6805500000000002	"narL"	2.450084500000001
"plsB"	5.4344	"yehI"	1.2317544957608602	"yhbJ"	0.6805699999999995	"pgaC"	2.4518489999999993
"hcaT"	5.43501	"sdsP"	1.2319038020747712	"queD"	0.6805725000000002	"lptG"	2.452642499999998
"selD"	5.43685	"rsuA"	1.2322133350826783	"ybeM_1"	0.6807850000000002	"potH"	2.4526730000000008
"yeiL"	5.437140000000001	"yaeQ"	1.2329211064561123	"dxr"	0.6810025	"nikE"	2.4542192499999986
"pabC"	5.437290000000001	"allS"	1.2329522635725916	"ygiM"	0.6813599999999997	"ygdB"	2.4551424999999956
"torA"	5.43749	"rhsC"	1.2330206939335355	"ydgJ"	0.6814025000000008	"hslJ"	2.4565955000000006
"ttdR"	5.437690000000001	"ttcA"	1.233406723079063	"ruvA"	0.6814199999999992	"hmp"	2.4567202499999974
"ubiB"	5.438100000000001	"dsbB"	1.2334215260296677	"elaA"	0.681515000000001	"kup"	2.456751749999997
"yccT"	5.43824	"hcaC"	1.2336060495388312	"ycjX"	0.681537500000001	"queA"	2.4576987500000005
"hofB"	5.43846	"paoC"	1.2347114351570585	"fixA"	0.6817200000000012	"gudP"	2.4594384999999903
"glvG"	5.4386	"phr"	1.2348305828486155	"ybfN"	0.6820000000000004	"miaA"	2.4596
"yhjB"	5.4411700000000005	"ycgM"	1.235102059370846	"rlmJ"	0.68201	"dnaG"	2.459710000000001
"yafC"	5.442200000000001	"yccT"	1.2351297745963763	"yfbT"	0.6820299999999992	"metI"	2.460557749999994
"yccU"	5.442670000000001	"dacB"	1.2354732359974872	"yghX_1"	0.682405000000001	"ygcE"	2.4607400000000004
"ansP"	5.443269999999999	"ytfL"	1.2356947464449175	"yijD"	0.6831300000000002	"wzzE"	2.461550000000001
"yjdL"	5.44453	"yebZ"	1.2357627570191447	"secF"	0.6832575000000016	"hofB"	2.46173675
"secA"	5.4470600000000005	"mog"	1.2358795559487887	"cutA"	0.6835100000000001	"eutP"	2.462034749999999
"galU"	5.448239999999999	"emtA"	1.2359308816979886	"menE"	0.6835424999999997	"speA"	2.4621390000000005
"yjfP"	5.4491	"tusC"	1.236496400684315	"yceJ"	0.6836900000000021	"ulaG"	2.4638242499999983
"ubiF"	5.45327	"clpS"	1.2367725323844863	"pepQ"	0.6837500000000016	"queF"	2.46429875
"yfiN"	5.45363	"yrfF"	1.2369799117636342	"yjfC"	0.6838075000000003	"yfiL"	2.4646314999999976
"malX"	5.455299999999999	"aslA"	1.2371384601258626	"yciK"	0.6838599999999992	"rsxG"	2.46603075
"ygjQ"	5.45573	"sspA"	1.237486378338277	"mutM"	0.6846724999999996	"ssuC"	2.4669947499999996
"yghQ"	5.456300000000001	"ydhW"	1.2375718129773894	"yffO"	0.6848124999999996	"kduD"	2.467010000000002
"yeaM"	5.45748	"torC"	1.237987851376551	"rem"	0.6849875000000019	"eutT"	2.46828425
"dadX"	5.459919999999999	"ftsX"	1.2384733711409925	"crr"	0.6849999999999987	"sgbE"	2.4694682500000003
"sfmH"	5.4600599999999995	"ybbY"	1.2386448181173189	"zupT"	0.6850625000000008	"rcnR"	2.4709119999999984
"mlaB"	5.46133	"yihL"	1.2386808887248686	"paaD"	0.6854674999999997	"ynbC"	2.472675749999996
"ydjJ"	5.46215	"yfiC"	1.2388763694481046	"btuE"	0.6855399999999996	"bcsQ"	2.472774499999998
"ftsQ"	5.46236	"ynjA"	1.239169484897718	"ygfM"	0.6856674999999992	"thiD"	2.4733835000000006
"clpX"	5.464620000000001	"yjeP"	1.2401297705589038	"nfsB"	0.6861250000000005	"yphG"	2.474132749999999
"tyrB"	5.465580000000001	"prlF"	1.2402616820489587	"ygbN"	0.6864350000000012	"sohB"	2.4743084999999994
"ydiO"	5.4669799999999995	"ruvC"	1.240583811412664	"scpB"	0.6864550000000005	"tusA"	2.4752440000000018
"ybeY"	5.467849999999999	"yeiL"	1.2406851619251313	"dnaQ"	0.6865249999999996	"paaX"	2.4755674999999986
"aas"	5.468680000000001	"ycjV"	1.241528267441588	"yfiB"	0.6865600000000001	"rarD"	2.4756322499999994
"lpxT"	5.47169	"yjeF"	1.241784424975723	"yjhP"	0.6869899999999998	"mazE"	2.4758532499999983
"yegQ"	5.4756599999999995	"ribB"	1.2419206220797525	"nfo"	0.6871074999999998	"holE"	2.476909749999999
"fbp"	5.47568	"yidE"	1.242030977411338	"yhhK"	0.6871299999999998	"yebK"	2.477081749999998
"yjhH"	5.47708	"bglH"	1.2427386095887458	"umuC"	0.6875800000000005	"infC"	2.477500000000001
"yiiR"	5.477760000000001	"ygiB"	1.2432124303427823	"uhpA"	0.6879349999999995	"fsaA"	2.4786855
"uxaC"	5.478379999999999	"yfgI"	1.2435901574258472	"alsE"	0.6882974999999991	"zitB"	2.4806202499999968
"yiaU"	5.48029	"cytR"	1.24409931602022	"lptE"	0.6883500000000016	"arnD"	2.4808855000000003
"hybC"	5.4826500000000005	"yheO"	1.2442339198212184	"puuR"	0.6885899999999996	"yddG"	2.4810314999999994
"ybjJ"	5.48289	"dnaG"	1.2442351725526561	"rsxE"	0.6886499999999991	"def"	2.481763499999998
"frlR"	5.485	"hofN"	1.2442774972584303	"hcaC"	0.6888299999999994	"ygcO"	2.481783499999996
"csdE"	5.48822	"sbmA"	1.2446429244261232	"ribF"	0.6888500000000004	"gmk"	2.48207
"ydgH"	5.488669999999999	"yciM"	1.2451583969691604	"gltJ"	0.6889900000000004	"ydhC"	2.4837672499999996
"aer"	5.489330000000001	"ansP"	1.2453819027617146	"yggT"	0.6890075000000007	"yegQ"	2.4843189999999993
"ybeX"	5.4901599999999995	"pflA"	1.2456029203510262	"modB"	0.6890200000000011	"mscK"	2.484562499999999
"mipA"	5.4913799999999995	"tusA"	1.2458142167552804	"menF"	0.6891724999999997	"sdsP"	2.484845000000001
"ssb"	5.492439999999999	"yhdE"	1.2459215383001447	"yeaV"	0.6894200000000001	"sapD"	2.4855792500000007
"tsaE"	5.49253	"fabI"	1.2459396001954703	"yhbP"	0.6894924999999983	"dsbB"	2.4863447500000007
"yjgN"	5.4937000000000005	"yrdD"	1.2461210213025207	"relA"	0.6895299999999995	"torC"	2.4868199999999963
"feaB"	5.496779999999999	"corA"	1.246330037558448	"plsB"	0.6897350000000007	"tatB"	2.4873749999999983
"plaP"	5.49698	"yjcD"	1.2469913324416242	"ghrB"	0.6900300000000001	"alkA"	2.4884774999999975
"ribB"	5.49718	"folC"	1.2470599426048368	"scpA"	0.6902800000000013	"fucR"	2.488560250000001
"ruvB"	5.4983699999999995	"ycdT"	1.2471581262586673	"ykfC"	0.6906400000000001	"intD"	2.4887644999999985
