"genes_rank_std"	"std_rank_std"	"r_rank_std"	"genes_rank_r, ""std_rank_r"	"r_rank_r"
"pgaA"	0.799025846954916	0.9847493810696282	"yeiG"	0.8004628471900416	0.9882552224736372
"metG"	0.7991108601868094	0.9765807208824561	"dapB"	0.7890917544341541	0.9882537237616899
"ygcU"	0.799216078961489	0.9634400700205801	"ybiS"	0.6937914132689507	0.9882447286574252
"murQ"	0.7996880282002203	0.9961513188199891	"macA"	0.4904927593545779	0.9882412813228413
"gpt"	0.7998334669180915	0.9957610105650315	"yedS_2"	0.9761135949993678	0.9882392653475411
"speG"	0.8002754765074563	0.9852168756144066	"ygaP"	0.4250647720390786	0.9882227154075607
"yeiG"	0.8004628471900416	0.9882552224736372	"argF"	1.184142726321373	0.9882015201402319
"tus"	0.8004803933626482	0.9857644857128982	"mak"	0.4894975893605473	0.9882013051657491
"yggE"	0.8006598302949969	0.9973793194388282	"tpx"	0.9142769242623972	0.9881852563350249
"exuT"	0.8007000091293666	0.9722361049589103	"cspE"	1.146781801657709	0.9881837499997268
"pgi"	0.8009009952594579	0.992508141595287	"yedP"	0.9815221163509519	0.9881226350902295
"ygcR"	0.800963606240503	0.9910724067614457	"ybiY"	0.6373407285714341	0.9881102700677342
"prc"	0.8009772113038559	0.9872021591331617	"glyQ"	0.7320122069144405	0.9881086736828186
"puuD"	0.8016642567594655	0.9704436637166305	"fhlA"	0.6593012148692545	0.9880828882402978
"yjgB"	0.8017344907236387	0.9942150662502808	"rsmE"	0.6174108100784762	0.9880803142912553
"ypjA"	0.8017803729369096	0.9908950709627151	"nrdI"	1.016496593033611	0.988062292370737
"yghG"	0.8017995940731201	0.9941089893560173	"yjcS"	0.9211230525036167	0.9880382407335608
"ydfG"	0.8018172161388283	0.9828318052388065	"yjcZ"	0.8303897353456199	0.988035406556796
"ispE"	0.8023139770989081	0.989409874886662	"yfcE"	0.6608691899778704	0.9880296183954929
"mprA"	0.8023216508693397	0.991506389785871	"yfbN"	0.9804060646700279	0.9880112834914798
"rhaR"	0.8023896551388874	0.97474278010113	"ydiO"	0.5571359467165286	0.9880016189999262
"ypjM_1"	0.8026782829240916	0.9733195334604796	"bglA"	0.46812902066606255	0.987987510148013
"waaQ"	0.8027763088550792	0.9972450652357744	"yibN"	1.0147014889569115	0.9879865887223298
"sstT"	0.8028151146784898	0.9894498009038777	"glcG"	0.9509875151028009	0.9879850705389545
"insH-5"	0.8028282620595296	0.9857170614140407	"minD"	0.8571957581771841	0.9879790055728075
"lpxC"	0.8029416420183436	0.9956306752969997	"yecF"	0.9952746882626989	0.9879595290864582
"hypA"	0.803376301509992	0.9770999737327333	"ynfB"	0.7982534985060321	0.9879548210917758
"ygiV"	0.8035575018419698	0.9840655926113652	"yedN_1"	1.0531831345457634	0.9879540398874377
"cdh"	0.8037183275177129	0.994962842938934	"yeeL_1"	0.9133517676029629	0.9879535033557764
"putA"	0.8037680504733797	0.9828993746993976	"ttdT"	0.6486753661657086	0.9879194337950171
"abgT"	0.8042513612618453	0.995775453207917	"ytfA"	0.9006040729836605	0.987910918723376
"yjdC"	0.8044821583944287	0.9850641321601229	"wrbA"	1.4620198989661635	0.9879035508823476
"ratA"	0.804484459764634	0.9980097824153848	"yheU"	0.5183500507837177	0.9878999937013012
"ybhC"	0.8045523377851858	0.9979928594791183	"raiA"	1.2228591234477213	0.9878907849419701
"infB"	0.8045691298932559	0.9985170546662042	"ddpD"	0.712892328481564	0.9878776590493779
"yceA"	0.8048118321657203	0.9973346715437946	"yeaQ"	1.1495287019392828	0.9878719529576554
"pyrG"	0.8049905239135761	0.9937330376952922	"zraR"	0.7067132416978853	0.9878591556771191
"ybcQ"	0.8054877625426703	0.9799418728959072	"fliR"	1.083406430985237	0.9878586775444852
"hycE"	0.8058182134540202	0.9550358122307764	"mdoG"	0.6728814355450328	0.9878555477333062
"znuC"	0.8061172977902994	0.9954797044333522	"ypdF"	0.4945297412217204	0.9878250500124922
"srmB"	0.8065363063556193	0.9908306494159926	"ybjE"	0.8068278339891836	0.9878238722755808
"ydeP"	0.8065645226525693	0.982409426829071	"yciE"	1.3431317616839793	0.9878212010820594
"eamA"	0.8066849644342982	0.9986674929328233	"cdaR"	0.5695385785445455	0.9878139031516184
"ybjE"	0.8068278339891836	0.9878238722755808	"yihQ"	0.660734565077073	0.987788215286356
"pnuC"	0.8069026040919711	0.9812003503685303	"cspH"	1.0671579797372106	0.9877830890088685
"tehB"	0.806966838809869	0.9826717923075288	"ssuC"	0.6064942829095992	0.9877725034672064
"rpoE"	0.8069696516631338	0.993245863360701	"yjhP"	0.6707870673868841	0.9877682383909979
"nadR"	0.807040684526877	0.9821502180364825	"tdcB"	1.4208632280648692	0.9877632428360367
"yqcE"	0.8070476649894022	0.987709015625972	"hns"	0.9359307106788183	0.9877611454315641
"mukF"	0.807481870341125	0.9585201582272355	"bglH"	0.6340503110146662	0.9877553030735683
"yccA"	0.8078408449099738	0.9920292750798302	"cadB"	1.0821175172199435	0.98775016482031
"yiaW"	0.8079288261606961	0.9724136111731574	"yedJ"	0.571120218179619	0.9877344140776213
"fryC"	0.8082095847649964	0.9820999484256789	"uvrA"	1.1142118172802096	0.9877329981022146
"ydfP"	0.8088341170226162	0.9548551240442812	"nadB"	0.8910598402408282	0.9877311464156113
"paaC"	0.8089363225483326	0.9897272686654646	"dacD"	0.5068328368019804	0.9877283574963528
"yjjW"	0.8089769503442039	0.9917293085042657	"dbpA"	0.7149517936184939	0.9877203603543877
"rpoA"	0.8093307161848632	0.9638493268818158	"yaiI"	0.48373551054495334	0.9877183633424214
"yiiX"	0.8097518570371397	0.9909806243832662	"ybeL"	1.1949640780283461	0.9877166035107168
"sdaB"	0.8102486245281086	0.9942671158839752	"fliE"	1.0687195629282469	0.9877136800626882
"fucP"	0.810260359738727	0.9974906621496341	"thiL"	0.4721639042622321	0.9877114780115835
"yajG"	0.8107231198334814	0.9865848466504881	"yqcE"	0.8070476649894022	0.987709015625972
"betA"	0.8108635136952413	0.9934881570306603	"tyrS"	0.7404378034509076	0.987702916913803
"tam"	0.8109488602434327	0.9891545051340559	"yjgW"	0.7096634688928598	0.9877019970631474
"tdcF"	0.8111933074803609	0.9726608984429729	"hofC"	0.48112367559693897	0.9877008933831165
"potD"	0.8112590334176072	0.989818815820236	"chaB"	1.1090690010536495	0.9876989407073679
"ccmH"	0.8114424315318197	0.9389807728310364	"dinB"	0.4942016600049765	0.9876895035984351
"gshA"	0.8115888091403359	0.9647559503828392	"yoeA"	0.9062643530999716	0.9876794979361261
"serS"	0.8116143736507098	0.9983568882706635	"infA"	1.0580062077243377	0.9876719037539008
"ftsY"	0.8118306553445425	0.9958183205503722	"yhdW"	0.6831786090059132	0.987664216835094
"mscL"	0.8119181468971823	0.9955609207842145	"yeeX"	0.9381315847093686	0.9876552951716919
"rlmE"	0.8119690677505317	0.996030442218057	"abrB"	0.6741369879384644	0.9876544725191967
"gor"	0.8120881010470167	0.9689915952756086	"yoaC"	0.8921158846172902	0.9876466799058989
"ybjC"	0.8120952455494209	0.9965445051122503	"yghO"	0.688592359166594	0.987598382953715
"glcC"	0.8121948927161375	0.996235616274091	"mhpB"	0.5494517176833666	0.9875983581231996
"pgsA"	0.8126348072344493	0.9630862445019821	"eptB"	0.7368983195534196	0.9875957573219408
"gcl"	0.8135308000838078	0.9666865242959878	"gstB"	0.7583249065060252	0.987594856163992
"sapC"	0.8138777068017311	0.9697044884311767	"mdtI"	0.6636455604356335	0.9875935638136445
"ffh"	0.8141136608896147	0.9770936587790576	"lysR"	0.44442950144437765	0.9875846040422339
"ompX"	0.8142088422315855	0.9957570851431089	"rpoZ"	0.8391080995207664	0.9875742652716012
"mngA"	0.814496430619486	0.9767723781121376	"eutJ"	0.5813057459539579	0.9875709094775713
"yciH"	0.8144989650263404	0.9992702728300986	"fabF"	1.1227798445845558	0.9875672354026895
"yidK"	0.8146207390248211	0.9825556451401591	"hicB"	0.5760587624294309	0.9875640409557305
"yjbL"	0.8146282877823064	0.9841656814290507	"scpC"	0.566363348315864	0.9875592573145044
"ybeM_1"	0.8148017397180908	0.9719830954439448	"tolQ"	0.6873309751814359	0.9875499023692106
"tolC"	0.8148737669259639	0.9962087629368989	"ydfT"	0.9379039064977446	0.9875302770140468
"ydgK"	0.8149498600809575	0.9993346631346416	"hydN"	0.738929636397402	0.9875176183860469
"yadM"	0.8151924792824663	0.9806926240999522	"dsrA"	1.46395544805951	0.9875028770222956
"gstA"	0.8152269940653861	0.9995720479118496	"ydhC"	0.6015348991839277	0.987463602541359
"chaA"	0.8152293485097871	0.9987795295896624	"preA"	0.8448392523636435	0.9874626009572279
"yeiB"	0.8153348487578884	0.9939347447529194	"birA"	0.7579076565673291	0.987438810724512
"napH"	0.8154290910872913	0.9950392776436596	"baeR"	0.49981926159503465	0.9874381282600373
"fbp"	0.8156837660370788	0.9884173352736974	"pspF"	0.4417346899220512	0.9874310176306328
"yfdK"	0.8157345932388425	0.981960869409778	"dsdX"	0.8436980420008927	0.9874156073357537
"ygfM"	0.8160719016995861	0.9689009417655471	"arnB"	0.9510684771891822	0.9874144807048673
"ydcA"	0.8161213005666037	0.988716811838119	"ydfA"	1.481095484672082	0.9874135912188254
"ispU"	0.8161501859294371	0.9780971584845566	"dppF"	0.8407362324125957	0.9873814156803367
"argI"	0.8163070631799343	0.9743052142902744	"trpS"	0.8304540451778898	0.9873809055001493
"folX"	0.8166537837238657	0.9933727862447185	"yaaA"	0.49095252290626357	0.9873274640762906
"yagP"	0.8168657298884645	0.9834067961204029	"npr"	0.6082008074647132	0.9873212861240728
"asnB"	0.816872310049653	0.9894302429248335	"yedS_1"	0.6760863337912227	0.9872833804393683
"yciO"	0.8171430406506819	0.9744179640925541	"yihX"	1.2609213093333724	0.9872772056988042
"yfbM"	0.8171528605305534	0.9867176599818801	"mdtF"	0.9803391322684198	0.9872747751228405
"bglF"	0.8172596706286746	0.9647811536008086	"nrdE"	0.9210443582647876	0.9872702535687529
"yhdU"	0.8175601553170652	0.9989951702554125	"yjfC"	0.7444733896373731	0.9872654235542538
"pheP"	0.8176246680652007	0.9825659565286919	"rhlE"	0.7587916861915106	0.9872579862665897
"modA"	0.8180663549586084	0.9899624374172158	"blc"	0.9412626599908341	0.9872526647264909
"ydfR"	0.8181363190677775	0.9918947642584522	"aroG"	1.0047906754815954	0.9872404385313361
"yeeW"	0.818397936749874	0.9453533621659206	"napB"	0.6707193323021753	0.987235639359569
"cysM"	0.8189263217838093	0.9862131329994747	"arnA"	1.187985954458957	0.9872326242881226
"ybbL"	0.8189266974766354	0.9985729783292635	"abgR"	0.6446703995479213	0.987231933404229
"yejE"	0.8190201238330135	0.959794186053805	"fliK"	1.0897840003984036	0.9872235722079663
"cptB"	0.8190307677885726	0.9727069536448574	"prc"	0.8009772113038559	0.9872021591331617
"yedR"	0.8192910545507146	0.9947473175571823	"lldP"	1.133370751160878	0.987178237749699
"rna"	0.8195244221401587	0.967356768234462	"zntA"	0.9433854394549351	0.9871633235646533
"livH"	0.8196408583427445	0.9868332517053897	"yfeO"	0.6463788448297056	0.9871578275158067
"ruvA"	0.8197369377397081	0.9696180619056597	"spr"	1.067595414780229	0.9871472383612317
"hisP"	0.8197845477448635	0.9945544450504817	"fliI"	0.9623300648878572	0.9871435934388988
"mpl"	0.8200577268293278	0.9885326036543088	"ypfH"	0.6241148114303611	0.9871406117988556
"cas2"	0.8200639849006499	0.9722420517248036	"yeeR"	1.0155973535065406	0.9871362384351933
"yahG"	0.8201428133257287	0.9789561246295083	"ybiX"	0.6550068417427598	0.987133612859252
"dsbG"	0.8202853644962983	0.9481603993478472	"yihY"	0.8451889832339552	0.9871238153835635
"pykF"	0.8203339476276545	0.9970889798052371	"lysS"	0.8582688710084703	0.9871189108236252
"mglC"	0.8207308738575805	0.9890396580163917	"nikD"	0.9412394090914418	0.9870895097020645
"pgpB"	0.8208378379330225	0.9572783380321654	"flgD"	1.8873821127880506	0.987088882831448
"lsrF"	0.8209305711072802	0.9943810713799754	"ybjT"	0.5856364968627231	0.9870864722453624
"yfdS"	0.8211519841584615	0.9568618024088063	"ymgE"	0.9868757027972688	0.9870820004322298
"yhfS"	0.8212334821377912	0.9829450644974921	"rhlB"	0.7154826519957367	0.9870792526459325
"pspG"	0.8212865774575682	0.9921857920911316	"fliT"	1.1238285178973273	0.9870725563438613
"ulaR"	0.82133457737238	0.9849841735503473	"glpF"	1.5304885116606146	0.9870582191970755
"sfmA"	0.821648854784369	0.9548072454855862	"aroP"	1.0423729804693629	0.9870408477050634
"yfcZ"	0.8218478066520659	0.9974084695789653	"argG"	1.0615530631078374	0.9870393701242285
"ppx"	0.8219721533681961	0.952758538416454	"lldR"	1.2977090812977639	0.9870360569885679
"psiE"	0.8221495340011655	0.9946185655002265	"moaE"	0.6485226997177559	0.987030835609904
"phoU"	0.822212683215736	0.9974332954277093	"msyB"	1.2520468205191697	0.9870129588488107
"ycgY"	0.8222477490295391	0.9666136621348701	"lpxM"	0.4881381997157128	0.987008043395641
"yccS"	0.8223020051026506	0.9888230985362929	"chbG"	0.855300220260293	0.9870056046971974
"yegZ"	0.8224832070603809	0.983291830874227	"astA"	1.3968304703031102	0.9870027528187119
"rem"	0.8224881926343867	0.9839114133875164	"yggW"	0.7427463880298519	0.9870005482668466
"yafZ"	0.8227356802922005	0.9768785040346899	"eutD"	0.6812741926552024	0.9869886934222986
"yceF"	0.8232190282615773	0.9950903167546249	"dtpD"	0.5742481832386106	0.9869843958672339
"pyrF"	0.8234577288009255	0.9980669601998022	"ybiI"	0.8495423600285369	0.9869743916476478
"mhpR"	0.8235158503563574	0.9967604712419442	"ypeC"	0.6119227266438267	0.9869710033524922
"csdA"	0.8235183706658585	0.9672862533519032	"trkG"	1.1080785449389434	0.9869590435790425
"ligB"	0.8236789820484073	0.9766929005659121	"degP"	0.6963409889876535	0.986954124284
"nusA"	0.8237267987652036	0.9958764600272026	"yhaJ"	0.5830370110402883	0.9869489605233267
"frdD"	0.8240859422511456	0.9919697441560529	"syd"	0.5414784464720034	0.9869488653097972
"appB"	0.8243992260914556	0.9619733755108977	"yedL"	0.9389344892475292	0.9869355766140055
"yigI"	0.8245797866278392	0.9986349724045983	"murA"	0.7184660090081183	0.9869278785662218
"tppB"	0.8256560243854033	0.9990827925721337	"casD"	0.7857519149668846	0.9869078625065051
"yjhU"	0.8256930466331324	0.9710260583876866	"eamB"	0.6877827859352766	0.9869016713743045
"aroM"	0.8258148219009981	0.9938769567122311	"mnmC"	0.5047159225639225	0.986896327019604
"purE"	0.8259835735080139	0.9834709795304062	"yggU"	0.5866778033000881	0.986894860494553
"proP"	0.8261588160490947	0.9987870886416902	"ydfN"	0.6797364809779064	0.9868933259165353
"fecC"	0.8261957428456714	0.9902878140506078	"ppa"	0.8301917046721978	0.9868897694708164
"yihM"	0.8267287629486912	0.9972749442034067	"uhpB"	0.6692550271053287	0.986888074813173
"garR"	0.827157525749147	0.9801942472805845	"epd"	0.9430849057363702	0.9868821753013326
"priC"	0.8272137030320664	0.9755465814867971	"topA"	0.8814587483308185	0.9868613744018757
"yhgA"	0.8274427395975958	0.9612905485260851	"yjcH"	1.4009119020328251	0.9868597511544941
"amyA"	0.8275599594779905	0.994985867995889	"livH"	0.8196408583427445	0.9868332517053897
"ygjR"	0.8276235768021372	0.994565946143113	"ygfT"	0.843955240387772	0.9868202079233486
"lepA"	0.8278039633147929	0.9787035751949995	"glmM"	0.7342963085655645	0.9868093352291157
"surE"	0.8279303438231184	0.9564328650928853	"hsdS"	1.6332851260356067	0.9868006277064003
"perR"	0.8280830692471128	0.9831547806761634	"mug"	0.5984141268489077	0.986787897033442
"cbeA"	0.8280882821066212	0.9737476812207944	"kdsB"	0.581680018811443	0.9867795744553974
"yaaX"	0.8281720025442953	0.984239524762547	"intS"	0.7984220280046879	0.9867776590945256
"yagB"	0.8282797245763162	0.9800763942388641	"zapC"	0.7336065835882464	0.9867768690540419
"rlmH"	0.828560568663704	0.9947780776161294	"caiB"	0.6474062453736241	0.986762293595007
"ybhP"	0.8288112935560478	0.976359697819846	"yfeK"	0.7315283693776289	0.98675294126419
"ynfM"	0.8289435044023626	0.9906514613921005	"soxR"	0.7747711338032762	0.9867523903632724
"gspD"	0.8294153156391828	0.9767565043574943	"bisC"	0.6240564698998535	0.986750537910047
"ldhA"	0.82948896402201	0.9984350174500672	"hemL"	0.6149264036228456	0.9867355634596671
"ybfH"	0.8297209776865135	0.9901688057116471	"nuoH"	1.0322918067438318	0.986727306554469
"ydaQ"	0.8297952037089898	0.9860807549422236	"yfdI"	2.2202699412998	0.9867253100184998
"xseB"	0.8299532612832939	0.9819529676876596	"feaB"	0.7762488408213986	0.9867192097428599
"rnb"	0.8301373351736148	0.9945159321312028	"yfbM"	0.8171528605305534	0.9867176599818801
"ppa"	0.8301917046721978	0.9868897694708164	"hisI"	1.1106379520071852	0.9867146377109388
"alsA"	0.8303452255033448	0.9790122287487437	"yhbV"	0.7279935090693461	0.9866774953723456
"ecpD"	0.8303647065584687	0.9847702478509941	"fliF"	1.5926238967686441	0.9866750130429831
"yjcZ"	0.8303897353456199	0.988035406556796	"cedA"	0.8949744036617167	0.9866661908142578
"gapC_1"	0.830446335790175	0.9901387987512955	"rpsD"	0.9713416453998287	0.9866367567377873
"trpS"	0.8304540451778898	0.9873809055001493	"aaeA"	0.5591788426513435	0.986631129110368
"yqiG"	0.8305537725441461	0.9584448775746659	"rnhA"	0.5443479801194676	0.9866049567508312
"ybiW"	0.830727530137275	0.9848847903033046	"yajG"	0.8107231198334814	0.9865848466504881
"araH_1"	0.831020948844475	0.9924599679564937	"ychO"	0.5153241717064162	0.9865730723603502
"yaeH"	0.8311376317073351	0.9984039951097408	"ebgA"	0.7075782034724961	0.9865720298429194
"ynbA"	0.831266401617141	0.9524559980784547	"ampE"	0.4328128459087343	0.986568533043905
"ykgB"	0.8314461853486754	0.9811490563654925	"yheO"	0.6348132243985809	0.9865430496862704
"slyD"	0.8315016433382252	0.9691224402298789	"mmuP"	0.9042499427379552	0.9865238892555734
"hyfC"	0.8315293119912694	0.9552275367282621	"lomR_1"	0.8918730013668611	0.9865087247461289
"wcaE"	0.8321049020652306	0.982447007459002	"eutS"	0.533003005177319	0.9865082171213496
"ycfJ"	0.8321734463508941	0.9954545336989618	"cysH"	1.8883315285298239	0.9864909218527579
"sdsR"	0.8322257079666284	0.9771551410781958	"yliF"	0.6194068114716177	0.9864686242923275
"clsA"	0.8332809308926441	0.9697354824814417	"ybgO"	0.9658640430894271	0.9864672193690565
"argK"	0.8334048079839209	0.9650066921556792	"livG"	1.4215063146891418	0.9864621736762804
"yafK"	0.8336602328665201	0.9823854278356751	"ptsH"	0.7755207098588551	0.9864599294902269
"solA"	0.8338388118756411	0.9909236220155906	"napG"	0.9513579131468741	0.9864576587653288
"gspB"	0.8339824050841567	0.9695447925482578	"hybE"	0.9021879256988196	0.986454949147115
"ynfD"	0.8343328699217271	0.989475087337569	"cspG"	1.562360410009226	0.9864247191076092
"talB"	0.8344058058655333	0.9809417860413681	"yieH"	0.6764008898953164	0.9864244842884797
"murB"	0.8346516277628656	0.9860152856776648	"secB"	0.7310666411707468	0.9864231973699428
"tolR"	0.8347663890096109	0.978764982945095	"mdtE"	1.0269779340124556	0.9864199781260985
"yfdY"	0.8356930877208643	0.9962241800458232	"dcuS"	0.513291192640242	0.9864148149393126
"b3254"	0.8358011090043688	0.9846889920608277	"bamE"	0.9272357328982578	0.9864134884473621
"grxA"	0.8358402408276728	0.9799875465247355	"fixB"	0.6521493582603937	0.986412356673046
"rtcR"	0.8359660839525305	0.9804930058912955	"aceE"	1.1392590300495637	0.9864057803141894
"ybjN"	0.8360699477367782	0.9836200734662794	"folP"	0.7820648361756412	0.9864024538200423
"ycbK"	0.8362038705967274	0.999568885837384	"yphD"	0.5989005096437138	0.9863931068725756
"casA"	0.8363546677871113	0.9900148713529611	"ydgC"	0.7348765664421285	0.986374751980157
"phnG"	0.8365506498099327	0.9895209012117935	"sufC"	0.9103519423598285	0.9863445877378871
"mlrA"	0.8365791328902435	0.9823145750666047	"mutS"	0.5689755110987884	0.9863425473795353
"ydiV"	0.8365841976642406	0.9889269389677389	"yjbB"	0.46889273211081556	0.9863386505304035
"puuR"	0.8367060622002147	0.9813263174406796	"ecpC"	0.5676509158899864	0.9863382403784781
"yqiK"	0.8367590233158072	0.9916243076411897	"cptA"	0.7364518844351037	0.9863367750792325
"rstA"	0.8369906388222031	0.9994711851571315	"acnB"	1.432644163878587	0.986334750689468
"yifE"	0.8371469829682457	0.9966575393946929	"ydeH"	0.8807550846050177	0.9863252549695621
