"gene"	"num_peaks"	"peaks"	"areas"	"standard_devs"
"minE"	3	"[5.6, 10.8, 12.9]"	"[5, 1940, 4]"	"[0.0703, 0.0595, 0.0149]"
"tauA"	3	"[4.64, 8.64, 13.64]"	"[5, 1938, 15]"	"[0.0517, 0.0523, 0.1192]"
"frmA"	3	"[5.12, 10.32, 13.72]"	"[7, 1940, 7]"	"[0.074, 0.0715, 0.0346]"
"phnH"	3	"[7.63, 9.13, 12.33]"	"[487, 1479, 19]"	"[0.0502, 0.0523, 0.0313]"
"mhpF"	3	"[4.17, 8.17, 11.17]"	"[3, 1940, 8]"	"[0.0892, 0.0408, 0.0559]"
"ybcI"	3	"[8.34, 11.24, 12.54]"	"[1925, 29, 13]"	"[0.0536, 0.0431, 0.072]"
"mhpC"	3	"[4.67, 8.37, 11.37]"	"[2, 1940, 4]"	"[0.1193, 0.0362, 0.0499]"
"mhpB"	3	"[4.56, 8.26, 11.96]"	"[5, 1937, 14]"	"[0.0786, 0.0418, 0.0879]"
"ycgH_1"	3	"[6.68, 10.58, 12.78]"	"[1920, 22, 4]"	"[0.0619, 0.0675, 0.0658]"
"insK"	3	"[5.67, 9.77, 12.67]"	"[1855, 93, 15]"	"[0.0911, 0.0595, 0.0717]"
"ymfP"	3	"[5.04, 7.24, 8.84]"	"[26, 606, 1340]"	"[0.0266, 0.0516, 0.0471]"
"lpp"	3	"[7.63, 8.83, 13.03]"	"[8, 13, 1931]"	"[0.0366, 0.0598, 0.0571]"
"hisG"	3	"[7.2, 9.7, 11.7]"	"[2, 1635, 340]"	"[0.0661, 0.0547, 0.0414]"
"ygiW"	3	"[6.34, 10.24, 13.34]"	"[12, 1710, 237]"	"[0.0619, 0.0766, 0.033]"
"yfaP"	3	"[5.2, 8.7, 12.9]"	"[3, 1941, 3]"	"[0.0707, 0.0544, 0.101]"
"kbaZ"	3	"[5.24, 8.54, 11.04]"	"[8, 1932, 13]"	"[0.0379, 0.0349, 0.049]"
"cedA"	3	"[7.99, 9.29, 12.89]"	"[1128, 837, 15]"	"[0.0274, 0.0532, 0.0588]"
"ulaA"	3	"[3.74, 7.74, 11.64]"	"[4, 1939, 12]"	"[0.0338, 0.0578, 0.058]"
"tdcE"	3	"[8.74, 11.94, 13.44]"	"[1905, 37, 19]"	"[0.0532, 0.0502, 0.0301]"
"yfaW"	3	"[4.31, 7.61, 11.41]"	"[9, 1941, 10]"	"[0.066, 0.0486, 0.0123]"
"symE"	3	"[4.22, 8.42, 12.12]"	"[3, 1940, 8]"	"[0.0248, 0.0733, 0.0613]"
"infC"	3	"[6.91, 9.01, 13.21]"	"[2, 22, 1938]"	"[0.1255, 0.1094, 0.0283]"
"mcrB"	3	"[4.93, 9.43, 12.53]"	"[3, 1935, 8]"	"[0.0048, 0.0917, 0.0612]"
"ygiN"	3	"[5.76, 6.86, 10.36]"	"[2, 6, 1938]"	"[0.0102, 0.0809, 0.0508]"
"pheM"	3	"[7.62, 8.82, 11.62]"	"[1114, 827, 43]"	"[0.0771, 0.0453, 0.0514]"
"ytfQ"	3	"[6.4, 8.9, 11.5]"	"[64, 1763, 133]"	"[0.0423, 0.0626, 0.055]"
"ytfT"	3	"[7.74, 9.04, 13.44]"	"[701, 1245, 5]"	"[0.0681, 0.0509, 0.0723]"
"aspA"	3	"[6.11, 9.51, 11.41]"	"[6, 941, 1032]"	"[0.0544, 0.0629, 0.0608]"
"yjfF"	3	"[8.02, 11.02, 12.62]"	"[1929, 24, 5]"	"[0.0485, 0.0325, 0.0735]"
"glcA"	3	"[3.9, 8.5, 10.8]"	"[9, 1930, 12]"	"[0.0714, 0.0549, 0.0027]"
"ansB"	3	"[8.59, 12.09, 14.59]"	"[1714, 242, 11]"	"[0.0445, 0.0737, 0.0415]"
"mcrC"	3	"[6.7, 8.4, 12.4]"	"[1381, 575, 12]"	"[0.0715, 0.0605, 0.0679]"
"galP"	3	"[5.88, 8.78, 10.88]"	"[4, 1644, 311]"	"[0.0376, 0.0629, 0.0352]"
"ydiQ"	3	"[5.38, 7.78, 11.08]"	"[10, 1936, 5]"	"[0.0473, 0.045, 0.0521]"
"ydiF"	3	"[7.57, 12.27, 13.87]"	"[1935, 25, 6]"	"[0.0729, 0.0914, 0.0411]"
"nrdR"	3	"[7.5, 10.3, 12.7]"	"[11, 1938, 1]"	"[0.0299, 0.0357, 0.0]"
"argO"	3	"[4.78, 7.88, 13.08]"	"[4, 1937, 8]"	"[0.0545, 0.0793, 0.0507]"
"scpC"	3	"[5.65, 8.45, 11.55]"	"[4, 1940, 10]"	"[0.0664, 0.0424, 0.0348]"
"pyrI"	3	"[5.79, 9.49, 12.99]"	"[2, 1464, 487]"	"[0.0861, 0.0672, 0.0602]"
"ydiM"	3	"[5.74, 8.14, 9.74]"	"[1720, 234, 4]"	"[0.0454, 0.0338, 0.0651]"
"argI"	3	"[5.48, 8.88, 13.58]"	"[4, 1938, 14]"	"[0.0507, 0.0765, 0.0719]"
"yfcJ"	3	"[5.44, 9.14, 11.84]"	"[4, 1937, 6]"	"[0.0235, 0.0564, 0.0323]"
"treC"	3	"[8.7, 10.5, 12.4]"	"[1152, 322, 497]"	"[0.0482, 0.0276, 0.0476]"
"valS"	3	"[5.89, 6.99, 10.69]"	"[2, 6, 1940]"	"[0.07, 0.0556, 0.0408]"
"rcsD"	3	"[5.13, 9.23, 10.93]"	"[42, 803, 1122]"	"[0.0424, 0.055, 0.0288]"
"cadB"	3	"[5.44, 7.64, 13.14]"	"[70, 1870, 8]"	"[0.0223, 0.0938, 0.0401]"
"glpD"	3	"[5.26, 8.86, 11.66]"	"[8, 1289, 666]"	"[0.0777, 0.0608, 0.0542]"
"sanA"	3	"[7.48, 8.78, 11.38]"	"[1280, 717, 29]"	"[0.0425, 0.0391, 0.0542]"
"yeiS"	3	"[5.83, 9.03, 11.93]"	"[7, 1935, 7]"	"[0.0306, 0.0494, 0.0355]"
"bioH"	3	"[9.6, 12.2, 13.3]"	"[1934, 7, 4]"	"[0.0526, 0.0414, 0.0181]"
"gltP"	3	"[4.52, 6.92, 9.32]"	"[17, 122, 1819]"	"[0.0494, 0.054, 0.0494]"
"aroK"	3	"[4.62, 5.92, 11.12]"	"[2, 9, 1940]"	"[0.0084, 0.0674, 0.0681]"
"alsK"	3	"[4.31, 8.61, 13.41]"	"[2, 1941, 1]"	"[0.1796, 0.0519, 0.0]"
"yaiW"	3	"[6.88, 9.08, 13.08]"	"[136, 1806, 4]"	"[0.046, 0.0425, 0.0477]"
"yeiM"	3	"[5.42, 9.02, 11.92]"	"[92, 1855, 8]"	"[0.0389, 0.0772, 0.0361]"
"cysG"	3	"[5.57, 8.87, 13.77]"	"[3, 1939, 13]"	"[0.1074, 0.0482, 0.1139]"
"alsE"	3	"[8.47, 11.57, 13.87]"	"[1934, 8, 5]"	"[0.0501, 0.0225, 0.0868]"
"nirB"	3	"[5.67, 8.77, 11.67]"	"[4, 1835, 114]"	"[0.0587, 0.0657, 0.0438]"
"ynjD"	3	"[8.16, 11.56, 13.16]"	"[1939, 13, 2]"	"[0.0483, 0.0524, 0.0885]"
"folP"	3	"[4.78, 6.18, 9.88]"	"[2, 13, 1938]"	"[0.0716, 0.0518, 0.0492]"
"rtn"	3	"[9.07, 11.27, 12.37]"	"[1935, 8, 4]"	"[0.0326, 0.0236, 0.0257]"
"yejE"	3	"[5.16, 7.86, 10.56]"	"[133, 1818, 5]"	"[0.0437, 0.0387, 0.0847]"
"acrE"	3	"[5.43, 7.23, 12.53]"	"[7, 1935, 6]"	"[0.0173, 0.0909, 0.0616]"
"yejG"	3	"[6.29, 9.09, 13.29]"	"[1, 1935, 15]"	"[0.0, 0.0861, 0.025]"
"ynjA"	3	"[9.41, 11.81, 13.11]"	"[1938, 4, 3]"	"[0.0457, 0.0166, 0.0615]"
"adiC"	3	"[6.9, 11.3, 13.0]"	"[1907, 34, 5]"	"[0.093, 0.0407, 0.0519]"
"nanA"	3	"[5.96, 8.46, 13.46]"	"[2, 1921, 26]"	"[0.0562, 0.092, 0.0424]"
"nanE"	3	"[8.37, 9.97, 13.37]"	"[646, 1314, 6]"	"[0.0625, 0.0537, 0.0545]"
"hsdS"	3	"[4.17, 6.97, 9.27]"	"[17, 700, 1276]"	"[0.0533, 0.0502, 0.0614]"
"gltB"	3	"[6.81, 8.01, 10.51]"	"[7, 91, 1857]"	"[0.0146, 0.0212, 0.1005]"
"melA"	3	"[5.18, 8.48, 12.88]"	"[4, 1929, 16]"	"[0.0265, 0.0823, 0.0265]"
"spy"	3	"[6.5, 9.2, 14.7]"	"[6, 1937, 14]"	"[0.0382, 0.0842, 0.0472]"
"napF"	3	"[5.48, 7.78, 10.48]"	"[4, 1803, 143]"	"[0.0414, 0.0506, 0.0511]"
"murA"	3	"[6.81, 10.41, 12.51]"	"[6, 1938, 7]"	"[0.0291, 0.0514, 0.0536]"
"ynjC"	3	"[7.96, 11.36, 12.46]"	"[1939, 8, 2]"	"[0.0475, 0.0788, 0.0581]"
"yfcL"	3	"[5.88, 6.98, 9.48]"	"[1, 7, 1941]"	"[0.0, 0.0618, 0.0427]"
"idi"	3	"[5.08, 8.68, 11.98]"	"[30, 1912, 2]"	"[0.0475, 0.0607, 0.052]"
"prmB"	3	"[6.65, 7.75, 10.45]"	"[130, 50, 1779]"	"[0.0534, 0.0194, 0.0504]"
"fimZ"	3	"[5.04, 6.94, 12.34]"	"[1264, 800, 13]"	"[0.037, 0.1206, 0.0447]"
"yjiL"	3	"[8.41, 11.71, 12.81]"	"[1941, 4, 1]"	"[0.0457, 0.0357, 0.0]"
"yfeA"	3	"[5.36, 8.46, 11.56]"	"[4, 1938, 15]"	"[0.0546, 0.0456, 0.0437]"
"ydhC"	3	"[4.76, 8.36, 12.16]"	"[3, 1937, 8]"	"[0.0781, 0.0479, 0.0494]"
"zipA"	3	"[5.48, 9.58, 12.58]"	"[32, 1939, 5]"	"[0.0277, 0.0499, 0.0569]"
"yjiJ"	3	"[7.35, 12.15, 13.25]"	"[1935, 10, 5]"	"[0.0833, 0.0629, 0.0537]"
"envY"	3	"[3.61, 6.41, 10.51]"	"[2, 1940, 4]"	"[0.0653, 0.0903, 0.033]"
"eutL"	3	"[5.18, 8.68, 11.88]"	"[3, 1936, 15]"	"[0.0686, 0.0404, 0.0808]"
"glcF"	3	"[4.51, 8.71, 12.31]"	"[4, 1927, 16]"	"[0.0949, 0.0615, 0.0289]"
"yffM"	3	"[4.77, 7.17, 11.87]"	"[69, 1873, 6]"	"[0.0323, 0.0526, 0.1098]"
"yffN"	3	"[4.67, 7.17, 10.27]"	"[49, 1892, 7]"	"[0.0186, 0.0451, 0.0406]"
"yffO"	3	"[5.37, 9.27, 12.47]"	"[65, 1888, 7]"	"[0.0447, 0.0582, 0.0703]"
"yffP"	3	"[4.92, 8.42, 13.72]"	"[65, 1879, 25]"	"[0.0454, 0.0474, 0.0749]"
"cysD"	3	"[4.23, 9.03, 12.13]"	"[11, 1737, 242]"	"[0.0421, 0.1108, 0.046]"
"yffS"	3	"[5.59, 10.19, 12.29]"	"[58, 1876, 19]"	"[0.0312, 0.0722, 0.0215]"
"srlB"	3	"[8.28, 11.58, 13.28]"	"[1684, 248, 26]"	"[0.0704, 0.0375, 0.0278]"
"eutJ"	3	"[5.43, 8.43, 11.13]"	"[5, 1928, 13]"	"[0.0349, 0.0463, 0.0268]"
"eutE"	3	"[5.57, 7.97, 11.67]"	"[5, 1918, 24]"	"[0.0451, 0.044, 0.0533]"
"eutN"	3	"[6.92, 8.72, 11.52]"	"[720, 1234, 16]"	"[0.0666, 0.0363, 0.037]"
"sufB"	3	"[8.21, 9.41, 11.41]"	"[716, 1302, 277]"	"[0.0517, 0.0655, 0.0433]"
"iraD"	3	"[5.27, 7.17, 11.97]"	"[5, 1940, 4]"	"[0.034, 0.0835, 0.0403]"
"eutQ"	3	"[5.05, 8.35, 11.85]"	"[5, 1936, 16]"	"[0.0633, 0.0462, 0.0489]"
"yjiC"	3	"[4.5, 7.2, 11.0]"	"[438, 1502, 6]"	"[0.0426, 0.0535, 0.0487]"
"yqaB"	3	"[5.75, 9.45, 11.95]"	"[3, 1932, 10]"	"[0.052, 0.0373, 0.0448]"
"gshA"	3	"[7.93, 11.53, 14.03]"	"[112, 1834, 5]"	"[0.0433, 0.0428, 0.02]"
"ytfR"	3	"[5.92, 8.72, 13.32]"	"[16, 1934, 14]"	"[0.0454, 0.0738, 0.0383]"
"thrL"	3	"[5.24, 9.04, 10.54]"	"[76, 1250, 653]"	"[0.035, 0.09, 0.0727]"
"yaaX"	3	"[5.09, 8.79, 13.49]"	"[7, 1937, 4]"	"[0.0363, 0.0639, 0.0208]"
"eutH"	3	"[5.29, 8.89, 11.09]"	"[3, 1934, 24]"	"[0.0701, 0.0432, 0.0196]"
"fryC"	3	"[6.93, 8.73, 11.53]"	"[573, 1397, 2]"	"[0.0523, 0.0349, 0.0269]"
"cysH"	3	"[4.65, 8.85, 10.55]"	"[197, 1291, 526]"	"[0.0559, 0.0866, 0.0477]"
"fhuF"	3	"[5.02, 10.12, 14.12]"	"[19, 1938, 16]"	"[0.0608, 0.1049, 0.0374]"
"smrB"	3	"[7.41, 9.91, 12.71]"	"[179, 1765, 7]"	"[0.0635, 0.0397, 0.0604]"
"guaD"	3	"[7.03, 8.83, 12.23]"	"[1186, 766, 4]"	"[0.0324, 0.037, 0.0133]"
"yfcP"	3	"[4.71, 7.51, 11.61]"	"[3, 1941, 4]"	"[0.0235, 0.0493, 0.0481]"
"xanQ"	3	"[4.42, 8.22, 12.52]"	"[6, 1938, 15]"	"[0.059, 0.0484, 0.0961]"
"mocA"	3	"[4.02, 5.12, 8.22]"	"[2, 7, 1940]"	"[0.0674, 0.0525, 0.0847]"
"xdhC"	3	"[8.28, 11.28, 12.48]"	"[1937, 4, 5]"	"[0.0366, 0.0427, 0.0459]"
"xdhB"	3	"[8.5, 11.2, 12.6]"	"[1935, 8, 5]"	"[0.0352, 0.0775, 0.0441]"
"idnK"	3	"[4.78, 6.88, 8.38]"	"[10, 1382, 586]"	"[0.0487, 0.0422, 0.0465]"
"ydhZ"	3	"[3.83, 5.13, 8.63]"	"[2, 4, 1940]"	"[0.0482, 0.0939, 0.0479]"
"ydhY"	3	"[5.26, 7.96, 10.86]"	"[103, 1810, 35]"	"[0.0264, 0.0632, 0.0368]"
"argA"	3	"[8.32, 10.62, 13.12]"	"[1569, 383, 8]"	"[0.0376, 0.0455, 0.046]"
"mltA"	3	"[4.82, 6.82, 9.62]"	"[143, 276, 1599]"	"[0.0438, 0.0655, 0.0422]"
"ybaO"	3	"[6.27, 8.97, 12.17]"	"[2, 1938, 19]"	"[0.0, 0.0464, 0.0428]"
"tfaS"	3	"[5.55, 8.55, 13.55]"	"[5, 1939, 14]"	"[0.0387, 0.0569, 0.066]"
"yfdK"	3	"[4.22, 8.22, 12.32]"	"[1, 1940, 19]"	"[0.0, 0.0628, 0.0492]"
"ydhW"	3	"[5.18, 7.78, 11.58]"	"[2, 1938, 7]"	"[0.0517, 0.0561, 0.0269]"
"yfdM"	3	"[5.46, 7.76, 11.16]"	"[4, 1938, 3]"	"[0.0506, 0.0459, 0.0486]"
"yfdQ"	3	"[7.07, 8.47, 12.67]"	"[1424, 525, 21]"	"[0.0245, 0.0763, 0.0727]"
"sdaC"	3	"[9.49, 11.09, 12.39]"	"[954, 514, 532]"	"[0.0743, 0.0341, 0.0347]"
"yfdT"	3	"[6.42, 7.72, 13.62]"	"[1258, 688, 10]"	"[0.032, 0.0941, 0.076]"
"queF"	3	"[4.67, 9.47, 11.97]"	"[4, 1941, 2]"	"[0.0732, 0.0481, 0.0338]"
"gudP"	3	"[4.71, 7.91, 12.01]"	"[6, 1940, 7]"	"[0.0511, 0.0517, 0.0601]"
"evgS"	3	"[6.53, 8.63, 12.03]"	"[1366, 583, 10]"	"[0.0457, 0.0561, 0.0354]"
"yjjL"	3	"[5.26, 7.96, 12.46]"	"[4, 1940, 11]"	"[0.05, 0.0592, 0.0661]"
"yfdV"	3	"[4.47, 7.37, 11.87]"	"[9, 1936, 9]"	"[0.047, 0.076, 0.0304]"
"hcr"	3	"[8.88, 11.58, 13.68]"	"[1938, 9, 2]"	"[0.0436, 0.0861, 0.0041]"
"ypdI"	3	"[4.26, 6.56, 12.86]"	"[5, 1937, 6]"	"[0.022, 0.0896, 0.0627]"
"pyrG"	3	"[6.54, 8.24, 11.84]"	"[2, 30, 1928]"	"[0.0162, 0.0479, 0.059]"
"eno"	3	"[5.63, 7.63, 12.53]"	"[1, 13, 1941]"	"[0.0, 0.057, 0.0637]"
"sppA"	3	"[6.81, 9.01, 12.41]"	"[157, 1826, 13]"	"[0.0609, 0.0387, 0.0613]"
"yohH"	3	"[5.34, 8.24, 12.24]"	"[313, 1631, 10]"	"[0.0499, 0.0607, 0.0597]"
"acs"	3	"[5.45, 8.65, 10.95]"	"[16, 1537, 414]"	"[0.0566, 0.0567, 0.0697]"
"ugpC"	3	"[5.62, 9.72, 12.42]"	"[5, 1937, 8]"	"[0.0404, 0.0535, 0.0733]"
"fliF"	3	"[7.1, 8.4, 10.0]"	"[374, 246, 1344]"	"[0.04, 0.0293, 0.081]"
"mukB"	3	"[5.72, 9.72, 12.42]"	"[1, 1939, 4]"	"[0.1619, 0.0353, 0.0471]"
"crl"	3	"[5.24, 7.94, 11.24]"	"[5, 112, 1833]"	"[0.1001, 0.0391, 0.0785]"
"sbp"	3	"[9.17, 12.27, 13.87]"	"[1902, 30, 12]"	"[0.0688, 0.0335, 0.0203]"
"fliJ"	3	"[8.53, 11.23, 13.23]"	"[1592, 363, 1]"	"[0.0577, 0.0386, 0.0]"
"rbsB"	3	"[7.22, 10.12, 11.62]"	"[37, 741, 1200]"	"[0.0352, 0.053, 0.0666]"
"rbsD"	3	"[4.48, 6.38, 12.18]"	"[39, 38, 1900]"	"[0.0425, 0.062, 0.1308]"
"fpr"	3	"[5.85, 7.25, 9.75]"	"[27, 71, 1864]"	"[0.0565, 0.0512, 0.0557]"
"fliO"	3	"[5.33, 7.43, 10.03]"	"[6, 1612, 339]"	"[0.022, 0.0599, 0.0445]"
"fliP"	3	"[5.48, 7.68, 9.78]"	"[4, 1585, 370]"	"[0.0437, 0.0466, 0.0396]"
"glpK"	3	"[7.16, 9.76, 12.26]"	"[112, 1527, 460]"	"[0.0559, 0.0853, 0.0553]"
"yebS"	3	"[7.5, 8.7, 11.2]"	"[1193, 766, 11]"	"[0.0361, 0.0419, 0.0339]"
"glpF"	3	"[8.77, 9.97, 12.57]"	"[517, 988, 568]"	"[0.0404, 0.0683, 0.0645]"
"pfkA"	3	"[6.83, 8.03, 10.63]"	"[1, 3, 1941]"	"[0.0, 0.0353, 0.0496]"
"atpH"	3	"[6.97, 11.57, 12.87]"	"[11, 1128, 866]"	"[0.0561, 0.0809, 0.0255]"
"atpD"	3	"[6.49, 11.89, 14.09]"	"[8, 1939, 3]"	"[0.0447, 0.0772, 0.03]"
"metB"	3	"[5.7, 9.5, 12.6]"	"[1, 1933, 21]"	"[0.0, 0.0553, 0.0614]"
"glmU"	3	"[5.65, 7.25, 11.65]"	"[6, 15, 1926]"	"[0.0542, 0.0376, 0.0783]"
"glmS"	3	"[4.69, 7.79, 10.49]"	"[36, 62, 1884]"	"[0.0645, 0.0696, 0.0749]"
"yebQ"	3	"[8.31, 11.51, 12.61]"	"[1940, 2, 2]"	"[0.0407, 0.093, 0.0103]"
"metF"	3	"[8.74, 10.84, 12.64]"	"[1537, 399, 29]"	"[0.0419, 0.043, 0.0498]"
"purP"	3	"[5.07, 6.77, 9.67]"	"[134, 198, 1639]"	"[0.0388, 0.0361, 0.0691]"
"katG"	3	"[4.97, 7.57, 9.87]"	"[3, 15, 1936]"	"[0.1166, 0.0488, 0.0639]"
"yagP"	3	"[5.04, 7.54, 11.24]"	"[53, 1899, 2]"	"[0.0516, 0.06, 0.0152]"
"yobF"	3	"[7.07, 8.37, 12.37]"	"[10, 40, 1899]"	"[0.0264, 0.0677, 0.053]"
"yedV"	3	"[5.21, 8.11, 10.91]"	"[1315, 637, 6]"	"[0.0513, 0.0606, 0.0293]"
"yedX"	3	"[7.06, 9.06, 12.76]"	"[1208, 704, 43]"	"[0.0343, 0.074, 0.0383]"
"yedZ"	3	"[6.32, 8.72, 13.02]"	"[1136, 811, 14]"	"[0.0447, 0.0571, 0.0787]"
"atpA"	3	"[5.64, 8.44, 12.24]"	"[11, 139, 1817]"	"[0.0618, 0.053, 0.0642]"
"intG"	3	"[7.15, 11.85, 13.35]"	"[1930, 18, 11]"	"[0.0833, 0.0508, 0.0339]"
"sodA"	3	"[8.53, 9.83, 12.43]"	"[86, 291, 1703]"	"[0.0316, 0.0512, 0.075]"
"holE"	3	"[5.7, 9.9, 13.1]"	"[6, 1921, 26]"	"[0.0665, 0.054, 0.0521]"
"cutC"	3	"[8.58, 11.48, 13.08]"	"[1936, 5, 3]"	"[0.0527, 0.0685, 0.0708]"
"hemG"	3	"[6.61, 9.91, 12.51]"	"[9, 1938, 4]"	"[0.0604, 0.0362, 0.0574]"
"flhE"	3	"[3.35, 6.45, 8.55]"	"[14, 418, 1524]"	"[0.007, 0.0952, 0.0616]"
"flhA"	3	"[5.25, 6.45, 8.45]"	"[14, 26, 1917]"	"[0.0534, 0.0402, 0.0623]"
"ubiD"	3	"[7.94, 10.44, 12.94]"	"[139, 1803, 4]"	"[0.0322, 0.0471, 0.0237]"
"cheZ"	3	"[4.67, 8.27, 11.37]"	"[35, 1569, 354]"	"[0.071, 0.0578, 0.0355]"
"cheB"	3	"[5.05, 8.45, 11.05]"	"[12, 1534, 410]"	"[0.0367, 0.0497, 0.0416]"
"tap"	3	"[5.31, 8.91, 11.51]"	"[20, 1505, 426]"	"[0.028, 0.0758, 0.049]"
"tar"	3	"[5.01, 9.01, 12.21]"	"[13, 1528, 416]"	"[0.0431, 0.0797, 0.0537]"
"cheW"	3	"[5.12, 8.72, 12.02]"	"[43, 1517, 398]"	"[0.0762, 0.0619, 0.0473]"
"smtA"	3	"[5.25, 6.55, 10.45]"	"[1, 2, 1941]"	"[0.0, 0.0194, 0.056]"
"motB"	3	"[5.21, 7.91, 11.41]"	"[28, 1477, 460]"	"[0.0567, 0.0623, 0.0477]"
"yggP"	3	"[6.89, 8.79, 11.69]"	"[1188, 766, 9]"	"[0.0212, 0.0458, 0.0575]"
"ygfQ"	3	"[8.22, 11.52, 13.12]"	"[1934, 12, 7]"	"[0.0412, 0.0576, 0.0485]"
"glnA"	3	"[7.3, 10.6, 12.9]"	"[20, 1834, 105]"	"[0.0355, 0.071, 0.0211]"
"ftnB"	3	"[5.46, 8.96, 12.96]"	"[9, 1939, 6]"	"[0.0682, 0.061, 0.0495]"
"b1903"	3	"[7.5, 11.0, 12.3]"	"[1932, 18, 4]"	"[0.0589, 0.0372, 0.0536]"
"yecR"	3	"[6.96, 9.66, 12.96]"	"[1596, 362, 22]"	"[0.0809, 0.0553, 0.0619]"
"ftnA"	3	"[5.11, 8.41, 11.11]"	"[5, 255, 1732]"	"[0.0575, 0.0639, 0.0853]"
"fdoI"	3	"[7.24, 9.24, 11.34]"	"[3, 556, 1414]"	"[0.0457, 0.0318, 0.0579]"
"fdoH"	3	"[6.21, 8.91, 11.61]"	"[1, 570, 1392]"	"[0.0, 0.0439, 0.0594]"
"fdoG"	3	"[5.14, 10.04, 12.24]"	"[9, 1504, 468]"	"[0.0482, 0.1174, 0.024]"
"yecS"	3	"[4.97, 7.17, 9.17]"	"[4, 64, 1880]"	"[0.0748, 0.0212, 0.0467]"
"rhaD"	3	"[3.55, 8.55, 11.35]"	"[63, 1873, 7]"	"[0.0098, 0.0787, 0.0214]"
"yebG"	3	"[6.84, 10.34, 12.34]"	"[12, 1603, 351]"	"[0.0503, 0.0554, 0.0431]"
"yebF"	3	"[4.87, 6.77, 9.87]"	"[2, 4, 1940]"	"[0.0986, 0.1041, 0.0847]"
"fliT"	3	"[5.68, 8.88, 10.68]"	"[2, 1505, 456]"	"[0.0462, 0.065, 0.0438]"
"rhaB"	3	"[3.81, 8.61, 12.21]"	"[78, 1879, 1]"	"[0.0444, 0.0663, 0.0]"
"yobB"	3	"[4.76, 5.86, 8.86]"	"[1, 1, 1941]"	"[0.0, 0.0, 0.0451]"
"zinT"	3	"[5.11, 8.91, 12.81]"	"[1176, 672, 121]"	"[0.0466, 0.0639, 0.0666]"
"nrdE"	3	"[5.49, 8.19, 10.99]"	"[5, 1818, 162]"	"[0.0347, 0.0601, 0.048]"
"mntP"	3	"[4.84, 8.84, 14.44]"	"[2, 1940, 6]"	"[0.1313, 0.0492, 0.1501]"
"yobD"	3	"[4.07, 5.57, 7.47]"	"[4, 12, 1936]"	"[0.04, 0.0524, 0.0689]"
"elfG"	3	"[7.8, 11.3, 12.5]"	"[1941, 3, 1]"	"[0.0475, 0.0389, 0.0]"
"yoaG"	3	"[7.81, 12.31, 13.41]"	"[1934, 7, 6]"	"[0.0732, 0.0269, 0.0341]"
"mdtA"	3	"[8.7, 11.5, 13.1]"	"[1934, 13, 3]"	"[0.042, 0.0463, 0.0747]"
"thiE"	3	"[9.01, 10.71, 13.41]"	"[1509, 470, 2]"	"[0.0419, 0.0541, 0.0068]"
"thiC"	3	"[5.56, 8.36, 10.76]"	"[2, 1528, 422]"	"[0.0272, 0.0526, 0.0592]"
"hemE"	3	"[6.68, 10.18, 12.48]"	"[7, 1940, 4]"	"[0.0601, 0.0364, 0.0379]"
"xylF"	3	"[4.54, 5.64, 8.14]"	"[1, 6, 1941]"	"[0.0, 0.0425, 0.0819]"
"metA"	3	"[5.07, 8.27, 10.07]"	"[8, 1559, 404]"	"[0.0668, 0.0472, 0.0602]"
"yegS"	3	"[5.22, 7.12, 8.42]"	"[9, 1084, 899]"	"[0.0331, 0.0412, 0.0589]"
"proK"	3	"[5.06, 9.36, 13.66]"	"[10, 1937, 13]"	"[0.0512, 0.0831, 0.0308]"
"yjiY"	3	"[5.63, 8.23, 11.63]"	"[10, 1786, 161]"	"[0.0279, 0.0806, 0.0421]"
"yegV"	3	"[8.42, 10.42, 11.62]"	"[1938, 5, 2]"	"[0.0253, 0.0198, 0.0584]"
"aceA"	3	"[6.32, 9.42, 12.52]"	"[7, 1425, 534]"	"[0.0416, 0.1006, 0.0544]"
"yegJ"	3	"[4.02, 7.12, 11.82]"	"[12, 1941, 9]"	"[0.0414, 0.0683, 0.0537]"
"yeaI"	3	"[4.25, 7.25, 11.45]"	"[76, 1867, 9]"	"[0.0306, 0.0678, 0.0428]"
"yjiX"	3	"[5.81, 6.91, 10.01]"	"[10, 10, 1929]"	"[0.0361, 0.0406, 0.0602]"
"gor"	3	"[7.93, 10.73, 13.53]"	"[126, 1803, 18]"	"[0.0375, 0.0362, 0.0534]"
"malG"	3	"[5.94, 8.54, 13.24]"	"[8, 1939, 12]"	"[0.0528, 0.0839, 0.0415]"
"yaiV"	3	"[3.35, 6.35, 8.25]"	"[3, 1528, 450]"	"[0.0456, 0.0536, 0.0481]"
"nikB"	3	"[5.5, 9.3, 13.0]"	"[128, 1816, 9]"	"[0.0448, 0.082, 0.0631]"
"molR_3"	3	"[7.34, 8.54, 12.64]"	"[491, 1474, 4]"	"[0.0435, 0.0446, 0.0709]"
"malK"	3	"[8.49, 9.99, 12.29]"	"[1033, 712, 243]"	"[0.0503, 0.0529, 0.0546]"
"yehM"	3	"[4.67, 8.47, 11.87]"	"[2, 1940, 5]"	"[0.0805, 0.0503, 0.0828]"
"zntA"	3	"[5.65, 9.65, 13.25]"	"[3, 1941, 7]"	"[0.0409, 0.08, 0.0478]"
"plsB"	3	"[6.79, 9.59, 12.19]"	"[2, 1940, 7]"	"[0.0704, 0.0423, 0.0248]"
