variant,reaction id,stoichiometry,average flux,average substrate concentrations,average transporter concentrations
2,GUANINE-DEAMINASE-RXN,"{u'WATER[c]': -1, u'PROTON[c]': -1, u'XANTHINE[c]': 1, u'AMMONIUM[c]': 1, u'GUANINE[c]': -1}",0.007581459779464004,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'AMMONIUM[c]': 1.902629205946746e-09, u'GUANINE[c]': 0.0}",{u'G7502-MONOMER[c]': 0.0}
0,CARBAMATE-KINASE-RXN,"{u'ADP[c]': -1, u'PROTON[c]': -2, u'AMMONIUM[c]': 1, u'ATP[c]': 1, u'CARBON-DIOXIDE[c]': 1, u'CARBAMOYL-P[c]': -1}",0.0,"{u'CARBON-DIOXIDE[c]': 0.0, u'PROTON[c]': 0.0, u'CARBAMOYL-P[c]': 0.0, u'AMMONIUM[c]': 1.8536798622925465e-09, u'ATP[c]': 2.0335298012190335e-08}",{u'EG12384-MONOMER[c]': 0.0}
1,CARBAMATE-KINASE-RXN,"{u'ADP[c]': -1, u'PROTON[c]': -2, u'AMMONIUM[c]': 1, u'ATP[c]': 1, u'CARBON-DIOXIDE[c]': 1, u'CARBAMOYL-P[c]': -1}",3.5906776105982467e-06,"{u'CARBON-DIOXIDE[c]': 0.0, u'PROTON[c]': 0.0, u'CARBAMOYL-P[c]': 0.0, u'AMMONIUM[c]': 1.2807934883744556e-08, u'ATP[c]': 2.449930621693832e-08}",{u'EG12384-MONOMER[c]': 0.0}
2,CARBAMATE-KINASE-RXN,"{u'ADP[c]': -1, u'PROTON[c]': -2, u'AMMONIUM[c]': 1, u'ATP[c]': 1, u'CARBON-DIOXIDE[c]': 1, u'CARBAMOYL-P[c]': -1}",5.601929233023357e-10,"{u'CARBON-DIOXIDE[c]': 0.0, u'PROTON[c]': 0.0, u'CARBAMOYL-P[c]': 0.0, u'AMMONIUM[c]': 1.902629205946746e-09, u'ATP[c]': 1.741318076499133e-08}",{u'EG12384-MONOMER[c]': 0.0}
0,TRANS-RXN0-460 (reverse),"{u'UREA[c]': 1, u'UREA[p]': -1}",0.0,"{u'UREA[c]': 0.0, u'UREA[p]': 3.8492948017036004e-07}",{u'CPLX0-7654[i]': 0.0}
1,TRANS-RXN0-460 (reverse),"{u'UREA[c]': 1, u'UREA[p]': -1}",0.0,"{u'UREA[c]': 0.0, u'UREA[p]': 8.022817984407993e-07}",{u'CPLX0-7654[i]': 0.0}
2,TRANS-RXN0-460 (reverse),"{u'UREA[c]': 1, u'UREA[p]': -1}",0.0,"{u'UREA[c]': 0.0, u'UREA[p]': 2.8170889690144504e-07}",{u'CPLX0-7654[i]': 0.0}
0,TRANS-RXN0-569-LEU//LEU.9.,"{u'LEU[p]': 1, u'LEU[c]': -1}",0.0,"{u'LEU[p]': 9.448050555010019e-05, u'LEU[c]': 1.2060600507161863e-07}",{u'G6458-MONOMER[i]': 0.0}
1,TRANS-RXN0-569-LEU//LEU.9.,"{u'LEU[p]': 1, u'LEU[c]': -1}",0.0,"{u'LEU[p]': 5.193457195307501e-05, u'LEU[c]': 1.5396822260985833e-07}",{u'G6458-MONOMER[i]': 0.0}
2,TRANS-RXN0-569-LEU//LEU.9.,"{u'LEU[p]': 1, u'LEU[c]': -1}",0.0,"{u'LEU[p]': 8.206590986425632e-05, u'LEU[c]': 1.0236757902772994e-07}",{u'G6458-MONOMER[i]': 0.0}
0,NADH-DEHYDROG-A-RXN-NADH/UBIQUINONE-8/PROTON//NAD/CPD-9956/PROTON.46. (reverse),"{u'NADH[c]': -1, u'NAD[c]': 1, u'CPD-9956[i]': 1, u'PROTON[c]': -5, u'UBIQUINONE-8[i]': -1, u'PROTON[p]': 4}",0.00018479519910734663,"{u'NADH[c]': 2.6384370181254153e-05, u'NAD[c]': 0.0, u'CPD-9956[i]': 0.00010038332553568012, u'PROTON[c]': 0.0, u'UBIQUINONE-8[i]': 3.499051396423139e-08, u'PROTON[p]': 8.129924402836882e-07}",{u'NADH-DHI-CPLX[i]': 0.0}
1,NADH-DEHYDROG-A-RXN-NADH/UBIQUINONE-8/PROTON//NAD/CPD-9956/PROTON.46. (reverse),"{u'NADH[c]': -1, u'NAD[c]': 1, u'CPD-9956[i]': 1, u'PROTON[c]': -5, u'UBIQUINONE-8[i]': -1, u'PROTON[p]': 4}",0.0002156650227600739,"{u'NADH[c]': 3.5314202749075166e-05, u'NAD[c]': 0.0, u'CPD-9956[i]': 5.3931537624399876e-05, u'PROTON[c]': 0.0, u'UBIQUINONE-8[i]': 3.3042555897858e-08, u'PROTON[p]': 9.335027643025821e-07}",{u'NADH-DHI-CPLX[i]': 0.0}
2,NADH-DEHYDROG-A-RXN-NADH/UBIQUINONE-8/PROTON//NAD/CPD-9956/PROTON.46. (reverse),"{u'NADH[c]': -1, u'NAD[c]': 1, u'CPD-9956[i]': 1, u'PROTON[c]': -5, u'UBIQUINONE-8[i]': -1, u'PROTON[p]': 4}",0.00016161173435201196,"{u'NADH[c]': 2.0872757577637215e-05, u'NAD[c]': 0.0, u'CPD-9956[i]': 8.830178044660466e-05, u'PROTON[c]': 0.0, u'UBIQUINONE-8[i]': 1.1038027607831427e-08, u'PROTON[p]': 6.736072455419057e-07}",{u'NADH-DHI-CPLX[i]': 0.0}
0,TRANS-RXN0-288-ALA-GLY/PROTON//ALA-GLY/PROTON.31.,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'ALA-GLY[c]': 1, u'ALA-GLY[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'ALA-GLY[p]': 6.41054939345773e-08, u'ALA-GLY[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
1,TRANS-RXN0-288-ALA-GLY/PROTON//ALA-GLY/PROTON.31.,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'ALA-GLY[c]': 1, u'ALA-GLY[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'ALA-GLY[p]': 7.78872888672327e-08, u'ALA-GLY[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
2,TRANS-RXN0-288-ALA-GLY/PROTON//ALA-GLY/PROTON.31.,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'ALA-GLY[c]': 1, u'ALA-GLY[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'ALA-GLY[p]': 5.606625301110023e-08, u'ALA-GLY[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
0,TRANS-RXN0-524,"{u'THYMINE[p]': 1, u'THYMINE[c]': -1}",0.00012409180038544946,"{u'THYMINE[p]': 1.1069876326577556e-06, u'THYMINE[c]': 0.0}",{}
1,TRANS-RXN0-524,"{u'THYMINE[p]': 1, u'THYMINE[c]': -1}",0.0005738269857064413,"{u'THYMINE[p]': 1.3116599358899493e-06, u'THYMINE[c]': 0.0}",{}
2,TRANS-RXN0-524,"{u'THYMINE[p]': 1, u'THYMINE[c]': -1}",1.86767472133455e-05,"{u'THYMINE[p]': 1.0047063143627996e-06, u'THYMINE[c]': 0.0}",{}
0,DCYSDESULF-RXN,"{u'WATER[c]': -1, u'HS[c]': 1, u'PYRUVATE[c]': 1, u'AMMONIUM[c]': 1, u'D-CYSTEINE[c]': -1}",0.0,"{u'WATER[c]': 0.0, u'PYRUVATE[c]': 1.3216054781679078e-08, u'AMMONIUM[c]': 1.8536798622925465e-09, u'D-CYSTEINE[c]': 0.0, u'HS[c]': 1.365723661387263e-07}",{u'DCYSDESULF-CPLX[c]': 0.0025801098211843997}
1,DCYSDESULF-RXN,"{u'WATER[c]': -1, u'HS[c]': 1, u'PYRUVATE[c]': 1, u'AMMONIUM[c]': 1, u'D-CYSTEINE[c]': -1}",-1.2199901946263715e-24,"{u'WATER[c]': 0.0, u'PYRUVATE[c]': 1.2836583129462316e-08, u'AMMONIUM[c]': 1.2807934883744556e-08, u'D-CYSTEINE[c]': 0.0, u'HS[c]': 1.676129413713453e-07}",{u'DCYSDESULF-CPLX[c]': 0.0014200246119317858}
2,DCYSDESULF-RXN,"{u'WATER[c]': -1, u'HS[c]': 1, u'PYRUVATE[c]': 1, u'AMMONIUM[c]': 1, u'D-CYSTEINE[c]': -1}",0.0,"{u'WATER[c]': 0.0, u'PYRUVATE[c]': 1.1759114336919448e-08, u'AMMONIUM[c]': 1.902629205946746e-09, u'D-CYSTEINE[c]': 0.0, u'HS[c]': 1.1854063085853695e-07}",{u'DCYSDESULF-CPLX[c]': 0.0022405265453392257}
0,TRANS-RXN-108-CPD0-1320/PROTON//CPD0-1320/PROTON.35.,"{u'CPD0-1320[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CPD0-1320[c]': 1}",0.0,"{u'CPD0-1320[p]': 4.774902659886375e-08, u'CPD0-1320[c]': 1.216901653055936e-07, u'PROTON[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'NUPG-MONOMER[i]': 0.0}
1,TRANS-RXN-108-CPD0-1320/PROTON//CPD0-1320/PROTON.35.,"{u'CPD0-1320[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CPD0-1320[c]': 1}",0.0,"{u'CPD0-1320[p]': 5.3360655307793896e-08, u'CPD0-1320[c]': 1.295080875849952e-07, u'PROTON[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'NUPG-MONOMER[i]': 0.0}
2,TRANS-RXN-108-CPD0-1320/PROTON//CPD0-1320/PROTON.35.,"{u'CPD0-1320[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CPD0-1320[c]': 1}",0.0,"{u'CPD0-1320[p]': 4.8163944160424357e-08, u'CPD0-1320[c]': 1.1406458048113223e-07, u'PROTON[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'NUPG-MONOMER[i]': 0.0}
0,RXN0-3921,"{u'OXYGEN-MOLECULE[c]': -1, u'HYDROGEN-PEROXIDE[c]': 1, u'AMMONIUM[c]': 1, u'GAMMA-GLUTAMYL-PUTRESCINE[c]': -1, u'WATER[c]': -1, u'GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH[c]': 1}",0.00839375239168049,"{u'OXYGEN-MOLECULE[c]': 3.7033392909599183e-07, u'HYDROGEN-PEROXIDE[c]': 0.0, u'AMMONIUM[c]': 1.8536798622925465e-09, u'GAMMA-GLUTAMYL-PUTRESCINE[c]': 0.0, u'WATER[c]': 0.0, u'GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH[c]': 3.410913318256233e-07}",{u'EG11822-MONOMER[c]': 0.0}
1,RXN0-3921,"{u'OXYGEN-MOLECULE[c]': -1, u'HYDROGEN-PEROXIDE[c]': 1, u'AMMONIUM[c]': 1, u'GAMMA-GLUTAMYL-PUTRESCINE[c]': -1, u'WATER[c]': -1, u'GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH[c]': 1}",-1.676950162350085e-24,"{u'OXYGEN-MOLECULE[c]': 4.987848282322641e-07, u'HYDROGEN-PEROXIDE[c]': 0.0, u'AMMONIUM[c]': 1.2807934883744556e-08, u'GAMMA-GLUTAMYL-PUTRESCINE[c]': 0.0, u'WATER[c]': 0.0, u'GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH[c]': 4.24564253970182e-07}",{u'EG11822-MONOMER[c]': 0.0}
2,RXN0-3921,"{u'OXYGEN-MOLECULE[c]': -1, u'HYDROGEN-PEROXIDE[c]': 1, u'AMMONIUM[c]': 1, u'GAMMA-GLUTAMYL-PUTRESCINE[c]': -1, u'WATER[c]': -1, u'GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH[c]': 1}",0.004101787542527505,"{u'OXYGEN-MOLECULE[c]': 2.9671829436205834e-07, u'HYDROGEN-PEROXIDE[c]': 0.0, u'AMMONIUM[c]': 1.902629205946746e-09, u'GAMMA-GLUTAMYL-PUTRESCINE[c]': 0.0, u'WATER[c]': 0.0, u'GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH[c]': 2.7683832784947976e-07}",{u'EG11822-MONOMER[c]': 0.0}
0,RXN-12275-Reduced-hydrogenase-3/PROTON//Oxidized-hydrogenase-3/HYDROGEN-MOLECULE.71. (reverse),"{u'HYDROGEN-MOLECULE[c]': 1, u'PROTON[c]': -1, u'Reduced-hydrogenase-3[c]': -1, u'Oxidized-hydrogenase-3[c]': 1}",0.00039921660960058175,"{u'HYDROGEN-MOLECULE[c]': 5.189185490906701e-08, u'PROTON[c]': 0.0, u'Reduced-hydrogenase-3[c]': 0.09674890804228806, u'Oxidized-hydrogenase-3[c]': 0.0}","{u'FHLMULTI-CPLX[i]': 0.0, u'HYDROG3-CPLX[i]': 0.0}"
1,RXN-12275-Reduced-hydrogenase-3/PROTON//Oxidized-hydrogenase-3/HYDROGEN-MOLECULE.71. (reverse),"{u'HYDROGEN-MOLECULE[c]': 1, u'PROTON[c]': -1, u'Reduced-hydrogenase-3[c]': -1, u'Oxidized-hydrogenase-3[c]': 1}",6.107012139762483e-06,"{u'HYDROGEN-MOLECULE[c]': 7.236286974937097e-08, u'PROTON[c]': 0.0, u'Reduced-hydrogenase-3[c]': 0.053248054280470275, u'Oxidized-hydrogenase-3[c]': 0.0}","{u'FHLMULTI-CPLX[i]': 0.0, u'HYDROG3-CPLX[i]': 0.0}"
2,RXN-12275-Reduced-hydrogenase-3/PROTON//Oxidized-hydrogenase-3/HYDROGEN-MOLECULE.71. (reverse),"{u'HYDROGEN-MOLECULE[c]': 1, u'PROTON[c]': -1, u'Reduced-hydrogenase-3[c]': -1, u'Oxidized-hydrogenase-3[c]': 1}",6.219316756830631e-05,"{u'HYDROGEN-MOLECULE[c]': 3.936026659141319e-08, u'PROTON[c]': 0.0, u'Reduced-hydrogenase-3[c]': 0.0840152209574618, u'Oxidized-hydrogenase-3[c]': 0.0}","{u'FHLMULTI-CPLX[i]': 0.0, u'HYDROG3-CPLX[i]': 0.0}"
0,TRANS-RXN-108-GUANOSINE/PROTON//GUANOSINE/PROTON.35.,"{u'GUANOSINE[c]': 1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'GUANOSINE[p]': -1}",0.000982496200320945,"{u'GUANOSINE[c]': 2.0310319606715892e-07, u'GUANOSINE[p]': 4.245454818008708e-08, u'PROTON[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'NUPG-MONOMER[i]': 0.0}
1,TRANS-RXN-108-GUANOSINE/PROTON//GUANOSINE/PROTON.35.,"{u'GUANOSINE[c]': 1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'GUANOSINE[p]': -1}",0.000255712144131834,"{u'GUANOSINE[c]': 2.4840941049724684e-07, u'GUANOSINE[p]': 4.853448604296045e-08, u'PROTON[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'NUPG-MONOMER[i]': 0.0}
2,TRANS-RXN-108-GUANOSINE/PROTON//GUANOSINE/PROTON.35.,"{u'GUANOSINE[c]': 1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'GUANOSINE[p]': -1}",0.00029529605739822513,"{u'GUANOSINE[c]': 1.6577359548715504e-07, u'GUANOSINE[p]': 3.2647901078681486e-08, u'PROTON[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'NUPG-MONOMER[i]': 0.0}
0,THTOREDUCT-RXN,"{u'Acceptor[p]': -1, u'TETRAHYDROTHIOPHENE[p]': -1, u'Donor-H2[p]': 1, u'TETRAHYDROTHIOPHENE-1-OXIDE[p]': 1, u'WATER[p]': -1}",0.0,"{u'Acceptor[p]': 0.0, u'TETRAHYDROTHIOPHENE[p]': 2.8217281012195905e-08, u'Donor-H2[p]': 3.492546849385882e-07, u'TETRAHYDROTHIOPHENE-1-OXIDE[p]': 0.0, u'WATER[p]': 0.0}",{}
1,THTOREDUCT-RXN,"{u'Acceptor[p]': -1, u'TETRAHYDROTHIOPHENE[p]': -1, u'Donor-H2[p]': 1, u'TETRAHYDROTHIOPHENE-1-OXIDE[p]': 1, u'WATER[p]': -1}",0.0,"{u'Acceptor[p]': 0.0, u'TETRAHYDROTHIOPHENE[p]': 3.1364956059209366e-08, u'Donor-H2[p]': 4.0702633187190214e-07, u'TETRAHYDROTHIOPHENE-1-OXIDE[p]': 0.0, u'WATER[p]': 0.0}",{}
2,THTOREDUCT-RXN,"{u'Acceptor[p]': -1, u'TETRAHYDROTHIOPHENE[p]': -1, u'Donor-H2[p]': 1, u'TETRAHYDROTHIOPHENE-1-OXIDE[p]': 1, u'WATER[p]': -1}",0.0,"{u'Acceptor[p]': 0.0, u'TETRAHYDROTHIOPHENE[p]': 2.706429629340661e-08, u'Donor-H2[p]': 3.123869515335152e-07, u'TETRAHYDROTHIOPHENE-1-OXIDE[p]': 0.0, u'WATER[p]': 0.0}",{}
0,GLUTAMIN-RXN__CPLX0-7694,"{u'GLT[c]': 1, u'WATER[c]': -1, u'AMMONIUM[c]': 1, u'GLN[c]': -1}",2.3049847532990145e-05,"{u'GLT[c]': 0.0, u'WATER[c]': 0.0, u'AMMONIUM[c]': 1.8536798622925465e-09, u'GLN[c]': 2.6510624834056676e-09}",{u'CPLX0-7694[c]': 0.0001899587469576464}
1,GLUTAMIN-RXN__CPLX0-7694,"{u'GLT[c]': 1, u'WATER[c]': -1, u'AMMONIUM[c]': 1, u'GLN[c]': -1}",1.644100308449056e-05,"{u'GLT[c]': 0.0, u'WATER[c]': 0.0, u'AMMONIUM[c]': 1.2807934883744556e-08, u'GLN[c]': 5.570623014575722e-09}",{u'CPLX0-7694[c]': 0.00018998247852426833}
2,GLUTAMIN-RXN__CPLX0-7694,"{u'GLT[c]': 1, u'WATER[c]': -1, u'AMMONIUM[c]': 1, u'GLN[c]': -1}",2.1986321437643588e-05,"{u'GLT[c]': 0.0, u'WATER[c]': 0.0, u'AMMONIUM[c]': 1.902629205946746e-09, u'GLN[c]': 2.887712187110604e-09}",{u'CPLX0-7694[c]': 0.00018992845714987038}
0,GLUTAMIN-RXN__CPLX0-7695,"{u'GLT[c]': 1, u'WATER[c]': -1, u'AMMONIUM[c]': 1, u'GLN[c]': -1}",0.00010863542109956779,"{u'GLT[c]': 0.0, u'WATER[c]': 0.0, u'AMMONIUM[c]': 1.8536798622925465e-09, u'GLN[c]': 2.6510624834056676e-09}",{u'CPLX0-7695[c]': 0.0}
1,GLUTAMIN-RXN__CPLX0-7695,"{u'GLT[c]': 1, u'WATER[c]': -1, u'AMMONIUM[c]': 1, u'GLN[c]': -1}",0.00015160222825844419,"{u'GLT[c]': 0.0, u'WATER[c]': 0.0, u'AMMONIUM[c]': 1.2807934883744556e-08, u'GLN[c]': 5.570623014575722e-09}",{u'CPLX0-7695[c]': 0.0}
2,GLUTAMIN-RXN__CPLX0-7695,"{u'GLT[c]': 1, u'WATER[c]': -1, u'AMMONIUM[c]': 1, u'GLN[c]': -1}",0.0001485644852994094,"{u'GLT[c]': 0.0, u'WATER[c]': 0.0, u'AMMONIUM[c]': 1.902629205946746e-09, u'GLN[c]': 2.887712187110604e-09}",{u'CPLX0-7695[c]': 0.0}
0,ABC-36-RXN,"{u'PI[c]': 1, u'ADP[c]': 1, u'VAL[c]': 1, u'PROTON[c]': 1, u'ATP[c]': -1, u'WATER[c]': -1, u'VAL[p]': -1}",0.0,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'ATP[c]': 2.0335298012190335e-08, u'VAL[c]': 0.0}",{u'ABC-15-CPLX[i]': 0.0}
1,ABC-36-RXN,"{u'PI[c]': 1, u'ADP[c]': 1, u'VAL[c]': 1, u'PROTON[c]': 1, u'ATP[c]': -1, u'WATER[c]': -1, u'VAL[p]': -1}",0.0,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'ATP[c]': 2.449930621693832e-08, u'VAL[c]': 0.0}",{u'ABC-15-CPLX[i]': 0.0}
2,ABC-36-RXN,"{u'PI[c]': 1, u'ADP[c]': 1, u'VAL[c]': 1, u'PROTON[c]': 1, u'ATP[c]': -1, u'WATER[c]': -1, u'VAL[p]': -1}",5.3210841133692395e-06,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'ATP[c]': 1.741318076499133e-08, u'VAL[c]': 0.0}",{u'ABC-15-CPLX[i]': 0.0}
0,UROPORIIIMETHYLTRANSA-RXN,"{u'UROPORPHYRINOGEN-III[c]': -1, u'ADENOSYL-HOMO-CYS[c]': 1, u'S-ADENOSYLMETHIONINE[c]': -1, u'PROTON[c]': 1, u'CPD-9038[c]': 1}",1.9800999200669766e-06,"{u'UROPORPHYRINOGEN-III[c]': 0.0, u'ADENOSYL-HOMO-CYS[c]': 1.9321801937854254e-08, u'S-ADENOSYLMETHIONINE[c]': 9.997828809348108e-05, u'PROTON[c]': 0.0, u'CPD-9038[c]': 0.0}",{u'SIROHEMESYN-CPLX[c]': 0.0}
1,UROPORIIIMETHYLTRANSA-RXN,"{u'UROPORPHYRINOGEN-III[c]': -1, u'ADENOSYL-HOMO-CYS[c]': 1, u'S-ADENOSYLMETHIONINE[c]': -1, u'PROTON[c]': 1, u'CPD-9038[c]': 1}",4.70026026628842e-07,"{u'UROPORPHYRINOGEN-III[c]': 0.0, u'ADENOSYL-HOMO-CYS[c]': 2.7914096518233764e-08, u'S-ADENOSYLMETHIONINE[c]': 9.999077973936313e-05, u'PROTON[c]': 0.0, u'CPD-9038[c]': 0.0}",{u'SIROHEMESYN-CPLX[c]': 0.0}
2,UROPORIIIMETHYLTRANSA-RXN,"{u'UROPORPHYRINOGEN-III[c]': -1, u'ADENOSYL-HOMO-CYS[c]': 1, u'S-ADENOSYLMETHIONINE[c]': -1, u'PROTON[c]': 1, u'CPD-9038[c]': 1}",3.0195811493962106e-06,"{u'UROPORPHYRINOGEN-III[c]': 0.0, u'ADENOSYL-HOMO-CYS[c]': 1.5829892991715706e-08, u'S-ADENOSYLMETHIONINE[c]': 9.99623463900117e-05, u'PROTON[c]': 0.0, u'CPD-9038[c]': 0.0}",{u'SIROHEMESYN-CPLX[c]': 0.0}
0,ADENODEAMIN-RXN,"{u'WATER[c]': -1, u'ADENOSINE[c]': -1, u'PROTON[c]': -1, u'INOSINE[c]': 1, u'AMMONIUM[c]': 1}",9.52431351543499e-05,"{u'WATER[c]': 0.0, u'ADENOSINE[c]': 9.409465507680069e-08, u'PROTON[c]': 0.0, u'AMMONIUM[c]': 1.8536798622925465e-09}",{u'ADENODEAMIN-MONOMER[c]': 0.0}
1,ADENODEAMIN-RXN,"{u'WATER[c]': -1, u'ADENOSINE[c]': -1, u'PROTON[c]': -1, u'INOSINE[c]': 1, u'AMMONIUM[c]': 1}",6.608733646820454e-05,"{u'WATER[c]': 0.0, u'ADENOSINE[c]': 1.1093660116253918e-07, u'PROTON[c]': 0.0, u'AMMONIUM[c]': 1.2807934883744556e-08}",{u'ADENODEAMIN-MONOMER[c]': 0.0}
2,ADENODEAMIN-RXN,"{u'WATER[c]': -1, u'ADENOSINE[c]': -1, u'PROTON[c]': -1, u'INOSINE[c]': 1, u'AMMONIUM[c]': 1}",0.00012883468218714616,"{u'WATER[c]': 0.0, u'ADENOSINE[c]': 9.058867642265751e-08, u'PROTON[c]': 0.0, u'AMMONIUM[c]': 1.902629205946746e-09}",{u'ADENODEAMIN-MONOMER[c]': 0.0}
0,RXN-14809-CPD-12045//ARABINOSE.21. (reverse),"{u'CPD-12045[c]': 1, u'ARABINOSE[c]': -1}",0.0,"{u'CPD-12045[c]': 0.0, u'ARABINOSE[c]': 4.483315183056971e-08}",{}
1,RXN-14809-CPD-12045//ARABINOSE.21. (reverse),"{u'CPD-12045[c]': 1, u'ARABINOSE[c]': -1}",0.0,"{u'CPD-12045[c]': 0.0, u'ARABINOSE[c]': 5.021231917003937e-08}",{}
2,RXN-14809-CPD-12045//ARABINOSE.21. (reverse),"{u'CPD-12045[c]': 1, u'ARABINOSE[c]': -1}",0.0,"{u'CPD-12045[c]': 0.0, u'ARABINOSE[c]': 4.794404084756156e-08}",{}
0,RXN-14142[CCO-PERI-BAC]-DGMP/WATER//DEOXYGUANOSINE/Pi.44.__ALKAPHOSPHA-CPLX,"{u'PI[p]': 1, u'WATER[p]': -1, u'DEOXYGUANOSINE[p]': 1, u'DGMP[p]': -1}",0.0,"{u'PI[p]': 4.921408838106017e-07, u'WATER[p]': 0.0, u'DGMP[p]': 4.3423911620345107e-08}",{u'ALKAPHOSPHA-CPLX[p]': 0.0}
1,RXN-14142[CCO-PERI-BAC]-DGMP/WATER//DEOXYGUANOSINE/Pi.44.__ALKAPHOSPHA-CPLX,"{u'PI[p]': 1, u'WATER[p]': -1, u'DEOXYGUANOSINE[p]': 1, u'DGMP[p]': -1}",0.0,"{u'PI[p]': 5.622386269709809e-07, u'WATER[p]': 0.0, u'DGMP[p]': 1.4710622699618652e-07}",{u'ALKAPHOSPHA-CPLX[p]': 0.0}
2,RXN-14142[CCO-PERI-BAC]-DGMP/WATER//DEOXYGUANOSINE/Pi.44.__ALKAPHOSPHA-CPLX,"{u'PI[p]': 1, u'WATER[p]': -1, u'DEOXYGUANOSINE[p]': 1, u'DGMP[p]': -1}",0.0,"{u'PI[p]': 4.1944245173232393e-07, u'WATER[p]': 0.0, u'DGMP[p]': 4.2192866240250456e-08}",{u'ALKAPHOSPHA-CPLX[p]': 0.0}
0,DSERDEAM-RXN (reverse),"{u'PYRUVATE[c]': 1, u'AMMONIUM[c]': 1, u'D-SERINE[c]': -1}",0.0,"{u'PYRUVATE[c]': 1.3216054781679078e-08, u'AMMONIUM[c]': 1.8536798622925465e-09, u'D-SERINE[c]': 0.0}",{u'DSERDEAM-MONOMER[c]': 0.0}
1,DSERDEAM-RXN (reverse),"{u'PYRUVATE[c]': 1, u'AMMONIUM[c]': 1, u'D-SERINE[c]': -1}",0.0,"{u'PYRUVATE[c]': 1.2836583129462316e-08, u'AMMONIUM[c]': 1.2807934883744556e-08, u'D-SERINE[c]': 0.0}",{u'DSERDEAM-MONOMER[c]': 0.0}
2,DSERDEAM-RXN (reverse),"{u'PYRUVATE[c]': 1, u'AMMONIUM[c]': 1, u'D-SERINE[c]': -1}",0.0,"{u'PYRUVATE[c]': 1.1759114336919448e-08, u'AMMONIUM[c]': 1.902629205946746e-09, u'D-SERINE[c]': 0.0}",{u'DSERDEAM-MONOMER[c]': 0.0}
0,RXN0-6973,"{u'OXYGEN-MOLECULE[c]': -1, u'CPD-3744[c]': -1, u'PROTON[c]': 2, u'WATER[c]': 1, u'FMN[c]': 1, u'BUTANAL[c]': 1, u'FMNH2[c]': -1, u'SO3[c]': 1}",0.0,"{u'OXYGEN-MOLECULE[c]': 3.7033392909599183e-07, u'CPD-3744[c]': 2.304689679215514e-07, u'PROTON[c]': 0.0, u'BUTANAL[c]': 2.2268705727574497e-07, u'FMN[c]': 1.2469494697912343e-06, u'WATER[c]': 0.0, u'FMNH2[c]': 6.365230533874276e-08, u'SO3[c]': 0.0}",{u'CPLX0-225[c]': 0.0}
